ID,Reduced Composition,Z,True Composition,Ionic conductivity (S cm-1),IC (Total),IC (Bulk),Space group,Space group #,a,b,c,alpha,beta,gamma,Family,DOI,Checked,Ref,Cif ID,Cif ref_1,Cif ref_2,note,close match,close match DOI,ICSD ID,Laskowski ID,Liion ID
liverpool_103_0083,Li1P0.9I0.1O2.7,,Li1 P0.9 I0.1 O2.7,0.000398,,,,,,,,,,,Glass,10.1007/s11581-008-0252-x,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=103; measured_temperature_C=25; chemical_family=Oxides and Other Anions,,,,,
liverpool_106_0086,Li0.5P1Cl0.5O2.5,,Li0.5 P1 Cl0.5 O2.5,6.83e-08,,,,,,,,,,,Glass,10.1007/s11581-008-0276-2,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=106; measured_temperature_C=30; chemical_family=Oxides and Other Anions,,,,,
liverpool_122_0102,Li25Al(P12O37)2,,Li100 Al4 P96 O296,3.16e-09,,,,,,,,,,,Glass,10.1016/j.jeurceramsoc.2008.12.016,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=122; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_128_0108,Li50Al3P47O147,,Li100 Al6 P94 O294,5.75e-09,,,,,,,,,,,Glass,10.1016/j.jeurceramsoc.2008.12.016,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=128; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_129_0109,Li25Al2P23O73,,Li100 Al8 P92 O292,9.12e-09,,,,,,,,,,,Glass,10.1016/j.jeurceramsoc.2008.12.016,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=129; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_134_0110,Li0.72Ga0.098Ge0.441S1.239I0.3,,Li0.72 Ga0.098 Ge0.441 S1.239 I0.3,0.000291,,,,,,,,,,,Glass,10.1016/j.ssi.2007.10.011,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=134; measured_temperature_C=25; chemical_family=Sulphides and Other Anions,,,,,
liverpool_135_0111,Li0.6Ga0.14Ge0.63S1.77,,Li0.6 Ga0.14 Ge0.63 S1.77,1.89e-06,,,,,,,,,,,Glass,10.1016/j.ssi.2007.10.011,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=135; measured_temperature_C=25; chemical_family=Sulphides and Other Anions,,,,,
liverpool_147_0119,Li1.4P0.6S2.2,,Li1.4 P0.6 S2.2,0.0032,,,,,,,,,,,Glass,10.1016/j.jpowsour.2006.04.037,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=147; measured_temperature_C=25; chemical_family=Sulphides,,,,,
liverpool_149_0121,Li1.6P0.4S1.8,,Li1.6 P0.4 S1.8,0.00112,,,,,,,,,,,Glass,10.1016/j.jpowsour.2006.04.037,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=149; measured_temperature_C=25; chemical_family=Sulphides,,,,,
liverpool_150_0122,Li1.75P0.25S1.5,,Li1.75 P0.25 S1.5,0.00021,,,,,,,,,,,Glass,10.1016/j.jpowsour.2006.04.037,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=150; measured_temperature_C=25; chemical_family=Sulphides,,,,,
liverpool_153_0124,Li1.15P0.6Cl0.25O1.95,,Li1.15 P0.6 Cl0.25 O1.95,2.45e-06,,,,,,,,,,,Glass,10.1016/j.jpowsour.2008.07.089,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=153; measured_temperature_C=23.66; chemical_family=Oxides and Other Anions,,,,,
liverpool_169_0138,Li1.4Ti0.528Al0.4Ge1.072P3O12,,Li1.4 Ti0.528 Al0.4 Ge1.072 P3 O12,0.000676,,,,,,,,,,,NASICON,10.1016/j.ssi.2004.05.009,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=169; measured_temperature_C=21; chemical_family=Oxides,,,,,
liverpool_172_0141,Li1.4Ti1.6Al0.4P3O12,,Li1.4 Ti1.6 Al0.4 P3 O12,0.000917,,,,,,,,,,,NASICON,10.1016/j.ssi.2006.04.010,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=172; measured_temperature_C=21; chemical_family=Oxides,,,,,
liverpool_185_0152,Li1Ga0.1Ge0.45S1.55,,Li1 Ga0.1 Ge0.45 S1.55,6.7e-05,,,,,,,,,,,Glass,10.1016/j.ssi.2007.10.011,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=185; measured_temperature_C=28; chemical_family=Sulphides,,,,,
liverpool_189_0154,Li0.8Ga0.12Ge0.54S1.66,,Li0.8 Ga0.12 Ge0.54 S1.66,2.87e-06,,,,,,,,,,,Glass,10.1016/j.ssi.2007.10.011,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=189; measured_temperature_C=21; chemical_family=Sulphides,,,,,
liverpool_235_0194,Li0.24La0.59Ti1O3,,Li0.24 La0.59 Ti1 O3,7.6e-05,,,,,,,,,,,Perovskite,10.1016/j.ssi.2009.08.002,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=235; measured_temperature_C=29; chemical_family=Oxides,,,,,
liverpool_246_0205,Li4.2Ga0.2Ge0.8S4,,Li4.2 Ga0.2 Ge0.8 S4,6.5e-05,,,,,,,,,,,Thio-LISICON,10.1016/s0167-2738(00)00277-0,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=246; measured_temperature_C=25; chemical_family=Sulphides,,,,,
liverpool_248_0207,Li1.076Ti1.462Al0.6923P3O12,,Li1.076 Ti1.462 Al0.6923 P3 O12,0.000825,,,,,,,,,,,NASICON,10.1016/s0167-2738(97)00018-0,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=248; measured_temperature_C=21; chemical_family=Oxides,,,,,
liverpool_250_0209,LiGe2(PO4)3,,Li1 Ge2 P3 O12,1e-06,,,,,,,,,,,NASICON,10.1016/s0167-2738(97)00434-7,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=250; measured_temperature_C=21.23; chemical_family=Oxides,,,,,
liverpool_255_0214,Li6P3O10F,,Li120 P60 O200 F20,4.4e-07,,,,,,,,,,,Glass,10.1134/s1023193509050048,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=255; measured_temperature_C=25; chemical_family=Oxides and Other Anions,,,,,
liverpool_268_0219,Li9AlSiO8,,Li9 Al1 Si1 O8,2.3e-07,,,,,,,,,,,Glass,10.1149/1.1836980,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=268; measured_temperature_C=30; chemical_family=Oxides,,,,,
liverpool_289_0233,Ba0.5Sr0.5Li6La2Ta2O12,,Ba0.5 Sr0.5 Li6 La2 Ta2 O12,8.08e-06,,,,,,,,,,,Garnet,10.1149/1.2800764,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=289; measured_temperature_C=20; chemical_family=Oxides,,,,,
liverpool_302_0239,Li133B33P34(H44S45)3,,Li133 B33 P34 H132 S135,0.00143,,,,,,,,,,,Glass,10.1016/j.jpowsour.2012.12.001,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=302; measured_temperature_C=25; chemical_family=Sulphides and Other Anions,,,,,
liverpool_311_0248,Li1.3Sc0.1Ti1.7Al0.2P3O12,,Li1.3 Sc0.1 Ti1.7 Al0.2 P3 O12,0.000269,,,,,,,,,,,NASICON,10.1007/s10008-012-1780-x,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=311; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_313_0250,LiTi2(PO4)3,,Li1 Ti2 P3 O12,7.2e-05,,,,,,,,,,,NASICON,10.1007/s11164-013-1348-0,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=313; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_326_0262,LiHfTi(PO4)3,,Li1 Hf1 Ti1 P3 O12,5.63e-07,,,,,,,,,,,NASICON,10.1016/0025-5408(89)90129-3,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=326; measured_temperature_C=23; chemical_family=Oxides,,,,,
liverpool_327_0263,Li0.2Zr1.2Nb0.8P3O12,,Li0.2 Zr1.2 Nb0.8 P3 O12,2.38e-07,,,,,,,,,,,NASICON,10.1016/0025-5408(89)90129-3,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=327; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_332_0266,Li1.6Ti1.4Ga0.6P3O12,,Li1.6 Ti1.4 Ga0.6 P3 O12,1.3e-05,,,,,,,,,,,NASICON,10.1016/0167-2738(86)90176-1,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=332; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_333_0267,Li1.2Sc0.2Ti1.8P3O12,,Li1.2 Sc0.2 Ti1.8 P3 O12,0.000246,,,,,,,,,,,NASICON,10.1016/0167-2738(86)90179-7,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=333; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_334_0268,Li1.8Sc0.8Ti1.2P3O12,,Li1.8 Sc0.8 Ti1.2 P3 O12,0.00088,,,,,,,,,,,NASICON,10.1016/0167-2738(86)90179-7,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=334; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_337_0271,Li1.2Zr0.2Sc0.2Ti1.6P3O12,,Li1.2 Zr0.2 Sc0.2 Ti1.6 P3 O12,0.00012,,,,,,,,,,,NASICON,10.1016/0167-2738(86)90179-7,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=337; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_341_0275,Li1.2Zr1.5Sc0.2Ti0.2P3O12,,Li1.2 Zr1.5 Sc0.2 Ti0.2 P3 O12,3.1e-07,,,,,,,,,,,NASICON,10.1016/0167-2738(86)90179-7,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=341; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_343_0277,Li1Zr1.5Ti0.5P3O12,,Li1 Zr1.5 Ti0.5 P3 O12,6.2e-08,,,,,,,,,,,NASICON,10.1016/0167-2738(86)90179-7,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=343; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_346_0279,LiZrTi(PO4)3,,Li1 Zr1 Ti1 P3 O12,4e-08,,,,,,,,,,,NASICON,10.1016/0167-2738(86)90179-7,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=346; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_359_0289,Li1.6Ti1.4Cr0.6P3O12,,Li1.6 Ti1.4 Cr0.6 P3 O12,0.000147,,,,,,,,,,,NASICON,10.1149/1.2086597,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=359; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_360_0290,Li1.3Ti1.7Cr0.3P3O12,,Li1.3 Ti1.7 Cr0.3 P3 O12,3.53e-05,,,,,,,,,,,NASICON,10.1149/1.2086597,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=360; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_361_0291,Li1.3Cr0.3Ge1.7P3O12,,Li1.3 Cr0.3 Ge1.7 P3 O12,3.69e-05,,,,,,,,,,,NASICON,10.1016/0167-2738(88)90368-2,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=361; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_362_0292,Li3Sc1.6Al0.4P3O12,,Li3 Sc1.6 Al0.4 P3 O12,1.28e-05,,,,,,,,,,,NASICON,10.1016/0167-2738(93)90015-u,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=362; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_363_0293,Li1.2Hf1.8Fe0.2P3O12,,Li1.2 Hf1.8 Fe0.2 P3 O12,0.00017,,,,,,,,,,,NASICON,10.1016/0167-2738(93)90387-i,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=363; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_364_0294,Li1.2Hf1.8In0.2P3O12,,Li1.2 Hf1.8 In0.2 P3 O12,0.000132,,,,,,,,,,,NASICON,10.1016/0167-2738(93)90387-i,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=364; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_365_0295,Li1.3Hf1.7In0.3P3O12,,Li1.3 Hf1.7 In0.3 P3 O12,0.000142,,,,,,,,,,,NASICON,10.1016/0167-2738(93)90387-i,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=365; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_369_0299,Li1.2Y0.2Hf1.8P3O12,,Li1.2 Y0.2 Hf1.8 P3 O12,3.19e-05,,,,,,,,,,,NASICON,10.1016/0167-2738(93)90387-i,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=369; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_370_0300,Li1.1Y0.1Hf1.9P3O12,,Li1.1 Y0.1 Hf1.9 P3 O12,9.18e-05,,,,,,,,,,,NASICON,10.1016/0167-2738(93)90387-i,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=370; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_371_0301,Li1.2Hf1.8Sc0.2P3O12,,Li1.2 Hf1.8 Sc0.2 P3 O12,5.86e-05,,,,,,,,,,,NASICON,10.1016/0167-2738(93)90387-i,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=371; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_375_0305,Li1.4Hf1.6Sc0.4P3O12,,Li1.4 Hf1.6 Sc0.4 P3 O12,6.17e-05,,,,,,,,,,,NASICON,10.1016/0167-2738(93)90387-i,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=375; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_383_0313,Li1.2Hf1.8Cr0.2P3O12,,Li1.2 Hf1.8 Cr0.2 P3 O12,2.54e-07,,,,,,,,,,,NASICON,10.1016/0167-2738(93)90387-i,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=383; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_384_0314,Li1.5Hf1.5Cr0.5P3O12,,Li1.5 Hf1.5 Cr0.5 P3 O12,1.18e-07,,,,,,,,,,,NASICON,10.1016/0167-2738(93)90387-i,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=384; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_385_0315,Li1.1Hf1.9Cr0.1P3O12,,Li1.1 Hf1.9 Cr0.1 P3 O12,9.35e-08,,,,,,,,,,,NASICON,10.1016/0167-2738(93)90387-i,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=385; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_386_0316,Li1.3Eu0.3Ti1.7P3O12,,Li1.3 Eu0.3 Ti1.7 P3 O12,6e-05,,,,,,,,,,,NASICON,10.1016/0167-2738(94)90299-2,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=386; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_387_0317,LiZr2(PO4)3,,Li1 Zr2 P3 O12,3.3e-06,,,,,,,,,,,NASICON,10.1016/0167-2738(90)90188-w,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=387; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_388_0318,LiHf2(PO4)3,,Li1 Hf2 P3 O12,3.8e-06,,,,,,,,,,,NASICON,10.1016/b978-0-08-021592-1.50024-6,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=388; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_397_0327,Li1.02Y0.02Zr1.98P3O12,,Li1.02 Y0.02 Zr1.98 P3 O12,1.15e-07,,,,,,,,,,,NASICON,10.1016/j.ssi.2003.12.037,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=397; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_398_0328,Li0.9Zr1.9Nb0.1P3O12,,Li0.9 Zr1.9 Nb0.1 P3 O12,1.35e-06,,,,,,,,,,,NASICON,10.1016/j.ssi.2003.12.037,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=398; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_399_0329,Li0.98Zr1.98Nb0.02P3O12,,Li0.98 Zr1.98 Nb0.02 P3 O12,2.5e-07,,,,,,,,,,,NASICON,10.1016/j.ssi.2003.12.037,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=399; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_404_0333,Li1.4Ti1.4Al0.4Ge0.2P3O12,,Li1.4 Ti1.4 Al0.4 Ge0.2 P3 O12,0.00129,,,,,,,,,,,NASICON,10.1016/j.ssi.2013.09.022,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=404; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_405_0334,Li1.4Ti0.4Al0.4Ge1.2P3O12,,Li1.4 Ti0.4 Al0.4 Ge1.2 P3 O12,0.000343,,,,,,,,,,,NASICON,10.1016/j.ssi.2013.09.022,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=405; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_406_0335,Li1.4Al0.4Ge1.6P3O12,,Li1.4 Al0.4 Ge1.6 P3 O12,0.000177,,,,,,,,,,,NASICON,10.1016/j.ssi.2013.09.022,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=406; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_421_0347,Li1.7Al0.7Ge1.3P3O12,,Li1.7 Al0.7 Ge1.3 P3 O12,0.00015,,,,,,,,,,,NASICON,10.1016/s0955-2219(99)00055-2,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=421; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_425_0351,Li1.7Ti1.3Al0.7P3O12,,Li1.7 Ti1.3 Al0.7 P3 O12,3.7e-05,,,,,,,,,,,NASICON,10.1016/s0955-2219(99)00055-2,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=425; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_426_0352,Li1.1Ti1.9Al0.1P3O12,,Li1.1 Ti1.9 Al0.1 P3 O12,3e-05,,,,,,,,,,,NASICON,10.1016/s0955-2219(99)00055-2,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=426; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_431_0355,Li1.05Ti1.95Al0.05P1O4,,Li1.05 Ti1.95 Al0.05 P1 O4,1.4e-06,,,,,,,,,,,NASICON,10.1021/cm010528i,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=431; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_433_0357,Li1.4Ti0.6Al0.4Ge1P3O12,,Li1.4 Ti0.6 Al0.4 Ge1 P3 O12,8e-05,,,,,,,,,,,NASICON,10.1021/cm021717j,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=433; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_434_0358,Li1.8Ti0.4Al0.8Ge0.8P3O12,,Li1.8 Ti0.4 Al0.8 Ge0.8 P3 O12,7e-05,,,,,,,,,,,NASICON,10.1021/cm021717j,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=434; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_435_0359,Li1.4Ti0.8Al0.4Ge0.8P3O12,,Li1.4 Ti0.8 Al0.4 Ge0.8 P3 O12,6e-05,,,,,,,,,,,NASICON,10.1021/cm021717j,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=435; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_436_0360,Li1.6Ti0.4Al0.6Ge1P3O12,,Li1.6 Ti0.4 Al0.6 Ge1 P3 O12,5e-05,,,,,,,,,,,NASICON,10.1021/cm021717j,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=436; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_437_0361,Li1.2Ti1Al0.2Ge0.8P3O12,,Li1.2 Ti1 Al0.2 Ge0.8 P3 O12,3e-05,,,,,,,,,,,NASICON,10.1021/cm021717j,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=437; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_438_0362,Li1.2Ti0.8Al0.2Ge1P3O12,,Li1.2 Ti0.8 Al0.2 Ge1 P3 O12,3e-05,,,,,,,,,,,NASICON,10.1021/cm021717j,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=438; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_439_0363,Li1.8Ti0.2Al0.8Ge1P3O12,,Li1.8 Ti0.2 Al0.8 Ge1 P3 O12,3e-05,,,,,,,,,,,NASICON,10.1021/cm021717j,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=439; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_453_0371,Li1.2Y0.2Ti1.8P3O12,,Li1.2 Y0.2 Ti1.8 P3 O12,0.000504,,,,,,,,,,,NASICON,10.1149/1.2086597,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=453; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_454_0372,Li1.4Y0.4Ti1.6P3O12,,Li1.4 Y0.4 Ti1.6 P3 O12,0.00061,,,,,,,,,,,NASICON,10.1149/1.2096693,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=454; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_455_0373,Li0.7Ti1.7Al0.3P3O12,,Li0.7 Ti1.7 Al0.3 P3 O12,0.000588,,,,,,,,,,,NASICON,10.1149/1.2086597,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=455; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_456_0374,Li1.3Y0.3Ti1.7P3O12,,Li1.3 Y0.3 Ti1.7 P3 O12,0.000554,,,,,,,,,,,NASICON,10.1149/1.2086597,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=456; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_457_0375,Li1.2Ti1.8Fe0.2P3O12,,Li1.2 Ti1.8 Fe0.2 P3 O12,0.000351,,,,,,,,,,,NASICON,10.1149/1.2086597,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=457; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_459_0377,Li1.2Ti1.8In0.2P3O12,,Li1.2 Ti1.8 In0.2 P3 O12,0.000401,,,,,,,,,,,NASICON,10.1149/1.2086597,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=459; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_465_0383,Li1.5Y0.5Ti1.5P3O12,,Li1.5 Y0.5 Ti1.5 P3 O12,5.44e-05,,,,,,,,,,,NASICON,10.1149/1.2086597,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=465; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_466_0384,Li1.2Ti1.8Cr0.2P3O12,,Li1.2 Ti1.8 Cr0.2 P3 O12,1.83e-05,,,,,,,,,,,NASICON,10.1149/1.2086597,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=466; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_467_0385,Li1.2La0.2Ti1.8P3O12,,Li1.2 La0.2 Ti1.8 P3 O12,0.000528,,,,,,,,,,,NASICON,10.1149/1.2096693,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=467; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_469_0387,Li1.4La0.4Ti1.6P3O12,,Li1.4 La0.4 Ti1.6 P3 O12,0.000497,,,,,,,,,,,NASICON,10.1149/1.2096693,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=469; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_470_0388,Li1.5La0.5Ti1.5P3O12,,Li1.5 La0.5 Ti1.5 P3 O12,0.000282,,,,,,,,,,,NASICON,10.1149/1.2096693,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=470; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_472_0390,Li1.3Sc0.3Ge1.7P3O12,,Li1.3 Sc0.3 Ge1.7 P3 O12,2.98e-05,,,,,,,,,,,NASICON,10.1246/bcsj.65.2200,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=472; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_473_0391,Li1.5Ga0.5Ge1.5P3O12,,Li1.5 Ga0.5 Ge1.5 P3 O12,0.000117,,,,,,,,,,,NASICON,10.1246/bcsj.65.2200,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=473; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_474_0392,Li1.3Cr0.3Ge1.7P3O12,,Li1.3 Cr0.3 Ge1.7 P3 O12,2.44e-05,,,,,,,,,,,NASICON,10.1246/bcsj.65.2200,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=474; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_475_0393,Li1.3Fe0.3Ge1.7P3O12,,Li1.3 Fe0.3 Ge1.7 P3 O12,3.67e-05,,,,,,,,,,,NASICON,10.1246/bcsj.65.2200,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=475; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_476_0394,Li1.5Sc0.5Ge1.5P3O12,,Li1.5 Sc0.5 Ge1.5 P3 O12,2.51e-05,,,,,,,,,,,NASICON,10.1246/bcsj.65.2200,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=476; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_477_0395,Li1.7Fe0.7Ge1.3P3O12,,Li1.7 Fe0.7 Ge1.3 P3 O12,2.37e-05,,,,,,,,,,,NASICON,10.1246/bcsj.65.2200,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=477; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_478_0396,Li1.7Ga0.7Ge1.3P3O12,,Li1.7 Ga0.7 Ge1.3 P3 O12,2.43e-05,,,,,,,,,,,NASICON,10.1246/bcsj.65.2200,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=478; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_479_0397,Li1.3In0.3Ge1.7P3O12,,Li1.3 In0.3 Ge1.7 P3 O12,9.22e-06,,,,,,,,,,,NASICON,10.1246/bcsj.65.2200,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=479; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_480_0398,Li1.5In0.5Ge1.5P3O12,,Li1.5 In0.5 Ge1.5 P3 O12,5.75e-06,,,,,,,,,,,NASICON,10.1246/bcsj.65.2200,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=480; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_481_0399,Li1.45Ti1.35Al0.45Ge0.2P3O12,,Li1.45 Ti1.35 Al0.45 Ge0.2 P3 O12,0.00101,,,,,,,,,,,NASICON,10.3389/fenrg.2016.00012,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=481; measured_temperature_C=25; chemical_family=Oxides,,,,,
liverpool_482_0400,Li1.4Ti1.4Al0.4Ge0.2P3O12,,Li1.4 Ti1.4 Al0.4 Ge0.2 P3 O12,0.001,,,,,,,,,,,NASICON,10.3389/fenrg.2016.00012,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=482; measured_temperature_C=25; chemical_family=Oxides,,,,,
