ID,True Composition,Z_by_element,χ_all,χ-,χ+(incl Li+),χ+(excl Li+),χ+(incl Li+) - χ-,χ+(excl Li+) - χ-,χ_max - χ_min,r_all (pm),r- (pm),r+(incl Li+) (pm),r+(excl Li+) (pm),r+(excl Li+) - r-,r+(incl Li+) - r-,r+(excl Li+) / r-,r+(incl Li+) / r-,ρ_all (C m⁻³),ρ- (C m⁻³),ρ+(incl Li+) (C m⁻³),ρ+(excl Li+) (C m⁻³),ρ+(incl Li+) / ρ-,ρ+(incl Li+) - ρ-,Φ+(incl Li+) (|Z| pm⁻¹),Φ+(excl Li+) (|Z| pm⁻¹),n_halide,n_host_cation,n_anion,n_Li,Ionic conductivity (S cm-1)
20k,Li48.0La16.0Sr8.0Nb16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Sr"", ""value"": 2.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.326521739130435,3.44,1.1118181818181818,1.27,-2.328181818181818,-2.17,2.49,111.22463768115941,138.2,81.7969696969697,98.95333333333333,-39.246666666666655,-56.40303030303029,0.7160154365653643,0.5918738762443538,119203293913.90234,28978758058.690765,217630060301.40588,329560362152.5685,7.509985757865781,188651302242.71512,0.028331804257592682,0.044552191588926114,0.0,0.21739130434782608,0.5217391304347826,0.2608695652173913,3.69e-06
jej,Li48.0Ca8.0La16.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ca"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.32,3.44,1.0981818181818181,1.24,-2.341818181818182,-2.2,2.46,110.79710144927535,138.2,80.90303030303029,96.98666666666665,-41.21333333333334,-57.2969696969697,0.7017848528702363,0.5854054291102048,106670476303.52083,28978758058.690765,191425078025.15363,271909401144.81357,6.605703309902372,162446319966.46286,0.027509031299527465,0.04274209108118265,0.0,0.21739130434782608,0.5217391304347826,0.2608695652173913,2.2e-06
hud,Li48.0Ba8.0La16.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.3152173913043477,3.44,1.0881818181818181,1.218,-2.3518181818181816,-2.222,2.55,112.4679089026915,138.2,84.3965367965368,104.67238095238095,-33.52761904761904,-53.803463203463195,0.7573978361243195,0.6106840578620608,105140308782.3459,28978758058.690765,188225636844.51514,264870630547.40887,6.495296881367421,159246878785.82437,0.027074237446769026,0.04178554460511409,0.0,0.21739130434782608,0.5217391304347826,0.2608695652173913,1.3e-05
4uu,Li49.2La24.0Zr14.0Ta2.0Ga1.6O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""Ga"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",2.2985653104925055,3.44,1.091762114537445,1.2239423076923077,-2.348237885462555,-2.2160576923076922,2.46,111.13811563169163,138.2,82.52643171806167,100.2980769230769,-37.90192307692308,-55.673568281938316,0.7257458532784147,0.5971521831987097,92864052915.62503,28978758058.690765,160407976993.44104,203047781732.5227,5.535364099060639,131429218934.75027,0.025165749795316324,0.037407720974178674,0.0,0.22269807280513917,0.5139186295503212,0.2633832976445396,0.00041
sdz,Li49.2La24.0Zr14.0Ta2.0Al1.6O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",2.2968522483940044,3.44,1.0882378854625552,1.21625,-2.3517621145374448,-2.22375,2.46,111.06745182012845,138.2,82.38105726872247,99.98076923076923,-38.21923076923076,-55.81894273127752,0.7234498497161305,0.5961002696723768,96726730674.0947,28978758058.690765,168354543130.90942,220392690513.3431,5.809584482190039,139375785072.21866,0.025338771703778556,0.03778537456284144,0.0,0.22269807280513917,0.5139186295503212,0.2633832976445396,0.00037
7w5,Li54.0La24.0Zr14.0Ta2.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.2693684210526315,3.44,1.0738297872340428,1.2005000000000001,-2.366170212765957,-2.2394999999999996,2.46,110.51263157894736,138.2,82.23617021276596,102.13,-36.06999999999999,-55.96382978723403,0.7390014471780029,0.5950518828709549,88473028011.88731,28978758058.690765,149233133496.00293,182818871891.2669,5.149742207508018,120254375437.31216,0.024128593596068303,0.0367021949507605,0.0,0.21052631578947367,0.5052631578947369,0.28421052631578947,0.00087
etz,Li56.0La24.0Zr16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}]",2.254166666666667,3.44,1.0683333333333334,1.1920000000000002,-2.3716666666666666,-2.2479999999999998,2.46,110.15833333333332,138.2,82.11666666666666,102.58,-35.61999999999999,-56.08333333333333,0.7422575976845153,0.594187168355041,86141254143.4846,28978758058.690765,143303750228.27844,169832268285.58978,4.945130841633894,114324992169.58768,0.023493270770752795,0.035643109109065964,0.0,0.20833333333333334,0.5,0.2916666666666667,1.97e-06
ner,Li48.0Ba8.0La16.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.3152173913043477,3.44,1.0881818181818181,1.218,-2.3518181818181816,-2.222,2.55,112.4679089026915,138.2,84.3965367965368,104.67238095238095,-33.52761904761904,-53.803463203463195,0.7573978361243195,0.6106840578620608,105140308782.3459,28978758058.690765,188225636844.51514,264870630547.40887,6.495296881367421,159246878785.82437,0.027074237446769026,0.04178554460511409,0.0,0.21739130434782608,0.5217391304347826,0.2608695652173913,1.69e-05
z2s,Nd24.0Zr16.0Al4.0Li44.0O96.0,"[{""element"": ""Nd"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}]",2.328478260869565,3.44,1.1159090909090907,1.2518181818181817,-2.324090909090909,-2.1881818181818184,2.46,110.49891304347825,138.2,80.27954545454546,93.05909090909091,-45.140909090909076,-57.92045454545453,0.6733653466649125,0.5808939613208789,109072157464.7373,28978758058.690765,196446774998.60626,268538741238.44217,6.778992205281607,167468016939.9155,0.027057473585877553,0.03930013235694029,0.0,0.2391304347826087,0.5217391304347826,0.2391304347826087,3.9e-05
72f,Li50.08Al1.92La24.0Zr16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}]",2.2877106382978725,3.44,1.0853217391304348,1.2111450381679392,-2.354678260869565,-2.2288549618320608,2.46,110.84893617021275,138.2,82.30869565217391,100.0,-38.19999999999999,-55.89130434782608,0.7235890014471781,0.595576668973762,95902327592.2468,28978758058.690765,165735617540.30527,215171469252.59702,5.719210506007208,136756859481.6145,0.024915117726403313,0.03698151013604911,0.0,0.22297872340425534,0.5106382978723404,0.2663829787234043,0.00021
j5g,Li48.0La24.0Nb12.0Y4.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",2.324782608695652,3.44,1.1081818181818182,1.2620000000000002,-2.331818181818182,-2.178,2.46,111.47391304347825,138.2,82.31818181818181,100.1,-38.099999999999994,-55.881818181818176,0.7243125904486252,0.5956453098276543,107407150186.7541,28978758058.690765,192965396144.6414,275298101007.68665,6.658856661621868,163986638085.95062,0.027074593905021826,0.04178632881327025,0.0,0.21739130434782608,0.5217391304347826,0.2608695652173913,0.000188
dvb,Li41.6La24.0Nb15.2Y0.8O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",2.38009009009009,3.44,1.133137254901961,1.2924,-2.306862745098039,-2.1475999999999997,2.46,112.47837837837838,138.2,82.21764705882353,97.524,-40.67599999999999,-55.98235294117646,0.705672937771346,0.5949178513663064,117754882644.46901,28978758058.690765,222197382157.14932,323953658491.4634,7.667595060738362,193218624098.45856,0.02988575650134515,0.04555953585533669,0.0,0.22522522522522523,0.5405405405405406,0.23423423423423426,6.39e-05
cti,Li43.2La24.0Nb14.4Y1.6O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",2.3658928571428572,3.44,1.1265384615384617,1.2848000000000002,-2.3134615384615382,-2.1552,2.46,112.22053571428572,138.2,82.24423076923075,98.16799999999999,-40.032,-55.955769230769235,0.7103328509406657,0.5951102081709896,115098656678.76096,28978758058.690765,214467770471.14963,311789769120.51917,7.40086134943352,185489012412.45886,0.029142420237894266,0.044616234094820066,0.0,0.22321428571428573,0.5357142857142857,0.2410714285714286,6.74e-05
2d1,Li44.0La24.0Nb14.0Y2.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",2.358888888888889,3.44,1.1233333333333333,1.2810000000000001,-2.3166666666666664,-2.159,2.46,112.09333333333333,138.2,82.25714285714285,98.49,-39.709999999999994,-55.942857142857136,0.7126628075253256,0.5952036386189787,113788251869.01161,28978758058.690765,210713387652.23544,305707824435.04706,7.271304975371167,181734629593.54468,0.0287813711956467,0.044144583214561765,0.0,0.2222222222222222,0.5333333333333333,0.24444444444444444,9.18e-05
sqm,Li48.0Ba4.0Sr4.0La16.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""Sr"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.316521739130435,3.44,1.0909090909090908,1.224,-2.349090909090909,-2.216,2.55,112.07453416149066,138.2,83.57402597402597,102.86285714285714,-35.33714285714285,-54.62597402597402,0.7443043208600373,0.6047324600146597,105390013225.1458,28978758058.690765,188747746134.00583,266019270984.28842,6.513313847050811,159768988075.31506,0.027160511358264715,0.04197534721040459,0.0,0.21739130434782608,0.5217391304347826,0.2608695652173913,7.1e-06
zxr,Li48.0Sr8.0La16.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sr"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.3178260869565217,3.44,1.0936363636363637,1.23,-2.346363636363636,-2.21,2.49,111.68115942028984,138.2,82.75151515151515,101.05333333333333,-37.14666666666666,-55.44848484848484,0.7312108055957549,0.5987808621672588,105639717667.9457,28978758058.690765,189269855423.49655,267167911421.1679,6.531330812734201,160291097364.8058,0.02724678526976039,0.04216514981569508,0.0,0.21739130434782608,0.5217391304347826,0.2608695652173913,5.4e-06
h89,Li48.0Ba8.0La16.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.3152173913043477,3.44,1.0881818181818181,1.218,-2.3518181818181816,-2.222,2.55,112.4679089026915,138.2,84.3965367965368,104.67238095238095,-33.52761904761904,-53.803463203463195,0.7573978361243195,0.6106840578620608,105140308782.3459,28978758058.690765,188225636844.51514,264870630547.40887,6.495296881367421,159246878785.82437,0.027074237446769026,0.04178554460511409,0.0,0.21739130434782608,0.5217391304347826,0.2608695652173913,1.5e-05
l9r,Li48.0Ca8.0La16.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ca"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.32,3.44,1.0981818181818181,1.24,-2.341818181818182,-2.2,2.46,110.79710144927535,138.2,80.90303030303029,96.98666666666665,-41.21333333333334,-57.2969696969697,0.7017848528702363,0.5854054291102048,106670476303.52083,28978758058.690765,191425078025.15363,271909401144.81357,6.605703309902372,162446319966.46286,0.027509031299527465,0.04274209108118265,0.0,0.21739130434782608,0.5217391304347826,0.2608695652173913,2.2e-06
544,Li48.0Ba8.0La16.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.3152173913043477,3.44,1.0881818181818181,1.218,-2.3518181818181816,-2.222,2.55,112.4679089026915,138.2,84.3965367965368,104.67238095238095,-33.52761904761904,-53.803463203463195,0.7573978361243195,0.6106840578620608,105140308782.3459,28978758058.690765,188225636844.51514,264870630547.40887,6.495296881367421,159246878785.82437,0.027074237446769026,0.04178554460511409,0.0,0.21739130434782608,0.5217391304347826,0.2608695652173913,4e-05
ps0,Li48.0Sr8.0La16.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sr"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.3178260869565217,3.44,1.0936363636363637,1.23,-2.346363636363636,-2.21,2.49,111.68115942028984,138.2,82.75151515151515,101.05333333333333,-37.14666666666666,-55.44848484848484,0.7312108055957549,0.5987808621672588,105639717667.9457,28978758058.690765,189269855423.49655,267167911421.1679,6.531330812734201,160291097364.8058,0.02724678526976039,0.04216514981569508,0.0,0.21739130434782608,0.5217391304347826,0.2608695652173913,7e-06
ueu,Li45.92La24.0Zr12.0Ta4.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.328504837291117,3.44,1.0866108007448791,1.209,-2.353389199255121,-2.231,2.46,112.32409850483728,138.2,83.41247672253257,101.67999999999999,-36.519999999999996,-54.787523277467415,0.7357452966714906,0.6035635073989333,89734787883.21686,28978758058.690765,157618620089.39127,195805475496.9441,5.43910887313272,128639862030.7005,0.02549752709490803,0.03776128079245503,0.0,0.2198768689533861,0.5277044854881267,0.25241864555848725,0.000903
uwh,La24.0Li40.64Ta12.08Zr3.12O96.0,"[{""element"": ""La"", ""value"": 3.0}, {""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}]",2.381351228389445,3.44,1.108426853707415,1.2415714285714288,-2.331573146292585,-2.198428571428571,2.46,113.41264786169245,138.2,83.60821643286573,100.30816326530613,-37.891836734693854,-54.59178356713426,0.7258188369414338,0.6049798584143686,99571775797.7042,28978758058.690765,184453159852.63013,246759205476.46844,6.365116112949236,155474401793.93936,0.02808927776508607,0.041851374048224435,0.0,0.22292993630573246,0.545950864422202,0.2311191992720655,0.000103
wa3,Li51.2Al1.6La24Zr16O96,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}]",2.2811016949152543,3.44,1.0822413793103447,1.208076923076923,-2.3577586206896552,-2.231923076923077,2.46,110.70127118644066,138.2,82.25431034482757,100.41346153846153,-37.786538461538456,-55.945689655172416,0.7265807636647,0.5951831428714007,94268001923.7889,28978758058.690765,161808599025.61453,207905571661.73047,5.583696813296936,132829840966.92377,0.02465545977009634,0.036767022791981296,0.0,0.22033898305084745,0.5084745762711864,0.2711864406779661,0.000254
l6h,Li49.6Al1.6La24Zr14.4Ta1.6O96,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.293675213675214,3.44,1.0870175438596492,1.2146153846153847,-2.3529824561403507,-2.2253846153846153,2.46,110.99358974358975,138.2,82.35526315789473,100.06730769230766,-38.132692307692324,-55.84473684210526,0.7240760325058442,0.5959136263234062,96230781968.90482,28978758058.690765,167022386084.9196,217895266743.02057,5.763614360099513,138043628026.22882,0.025199711731309894,0.037581704208669416,0.0,0.22222222222222224,0.5128205128205129,0.26495726495726496,0.000614
gz8,Li40.0La24.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.3854545454545457,3.44,1.12,1.2600000000000002,-2.32,-2.1799999999999997,2.46,113.2181818181818,138.2,83.24,98.97999999999999,-39.22,-54.959999999999994,0.7162083936324167,0.6023154848046309,106279301188.78072,28978758058.690765,199039952944.88867,273725097131.007,6.868477680850658,170061194886.1979,0.02946530532871854,0.04411579584262226,0.0,0.22727272727272727,0.5454545454545454,0.22727272727272727,1.59e-05
419,Li42.4La24.0Ta14.8Sm1.2O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""Sm"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",2.3643273542600896,3.44,1.1111165048543687,1.2501000000000002,-2.3288834951456314,-2.1898999999999997,2.46,112.86937219730942,138.2,83.35796116504854,100.16739999999999,-38.0326,-54.84203883495145,0.7248002894356005,0.6031690388209012,103209888914.06432,28978758058.690765,189692759813.52863,258950987931.57242,6.545924412265816,160714001754.83786,0.028385664287971655,0.04277076472951792,0.0,0.22421524663677128,0.5381165919282511,0.23766816143497757,7.11e-06
c0g,Li44.0La24.0Ta14.0Sm2.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""Sm"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",2.3505555555555557,3.44,1.1054761904761905,1.2435000000000003,-2.3345238095238097,-2.1964999999999995,2.46,112.64199999999998,138.2,83.43285714285715,100.95899999999999,-37.241,-54.767142857142844,0.7305282199710564,0.6037109778788506,101209086838.69362,28978758058.690765,183758034015.83975,249101581798.61612,6.341128686180204,154779275957.149,0.02770017791289428,0.04187407732078169,0.0,0.2222222222222222,0.5333333333333333,0.24444444444444444,5.17e-06
kbu,Li45.6La24.0Ta13.2Sm2.8O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""Sm"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",2.3370264317180616,3.44,1.1000467289719627,1.2368999999999999,-2.3399532710280373,-2.2031,2.46,112.41863436123347,138.2,83.50495327102804,101.75059999999999,-36.4494,-54.695046728971946,0.7362561505065123,0.6042326575327645,99243541187.55853,28978758058.690765,178045167126.47568,239252175665.65973,6.143988875088445,149066409067.7849,0.027040317196698294,0.04097738991204546,0.0,0.22026431718061676,0.5286343612334802,0.2511013215859031,2.15e-05
fam,Li47.2La24.0Ta12.4Sm3.6O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""Sm"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",2.3237336244541487,3.44,1.0948165137614678,1.2303000000000002,-2.345183486238532,-2.2096999999999998,2.46,112.19917030567686,138.2,83.57440366972477,102.54220000000001,-35.65779999999998,-54.625596330275215,0.7419840810419683,0.6047351929791952,97312328211.55246,28978758058.690765,172541946728.4644,229402769532.70337,5.954083552477116,143563188669.77362,0.02640467155265629,0.04008070250330924,0.0,0.2183406113537118,0.5240174672489083,0.25764192139737996,1.18e-05
