ID,True Composition,Z_by_element,χₐₗₗ,χ⁻,χ⁺(incl Li⁺),χ⁺(excl Li⁺),χ⁺(incl Li⁺) - χ⁻,χ⁺(excl Li⁺) - χ⁻,χₘₐₓ - χₘᵢₙ,rₐₗₗ (pm),r⁻ (pm),r⁺(incl Li⁺) (pm),r⁺(excl Li⁺) (pm),r⁺(excl Li⁺) - r⁻,r⁺(incl Li⁺) - r⁻,r⁺(excl Li⁺) / r⁻,r⁺(incl Li⁺) / r⁻,ρₐₗₗ (C m⁻³),ρ⁻ (C m⁻³),ρ⁺(incl Li⁺) (C m⁻³),ρ⁺(excl Li⁺) (C m⁻³),ρ⁺(incl Li⁺) / ρ⁻,ρ⁺(incl Li⁺) - ρ⁻,Φ⁺(incl Li⁺) (|Z| pm⁻¹),Φ⁺(excl Li⁺) (|Z| pm⁻¹),nₕₐₗᵢdₑ,nₕₒₛₜ cₐₜᵢₒₙ,nₐₙᵢₒₙ,n_Li,Ionic conductivity (S cm-1),conductivity_value,conductivity_qualifier,conductivity_used,sample_weight,log10_conductivity,r_ratio_x_chi_diff,log_rho_ratio,n_Li × r⁻ (pm),chi_range_x_r_avg,field_x_r_diff
fam,Li47.2La24.0Ta12.4Sm3.6O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""Sm"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",2.3237336244541487,3.44,1.0948165137614678,1.2303000000000002,-2.345183486238532,-2.2097,2.46,112.19917030567686,138.2,83.57440366972477,102.5422,-35.65779999999998,-54.625596330275215,0.7419840810419683,0.6047351929791952,97312328211.55246,28978758058.690765,172541946728.4644,229402769532.70337,5.954083552477116,143563188669.77362,0.0264046715526562,0.0400807025033092,0.0,0.2183406113537118,0.5240174672489083,0.2576419213973799,1.18e-05,1.18e-05,exact,1.18e-05,1.0,-4.928117992693875,-1.4182149881220805,0.7748149247220529,35.6061135371179,276.0099589519651,-1.4423709294688989
dae,Li48.8La24.0Ta11.6Sm4.4O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""Sm"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",2.3106709956709954,3.44,1.0897747747747748,1.2236999999999998,-2.350225225225225,-2.2163000000000004,2.46,111.98350649350648,138.2,83.64135135135135,103.3338,-34.86619999999999,-54.55864864864864,0.7477120115774241,0.605219619040169,95414556152.8798,28978758058.690765,167237040579.03012,219553363399.74704,5.771021664914847,138258282520.33936,0.0257919320579491,0.039184015094573,0.0,0.2164502164502164,0.5194805194805194,0.264069264069264,1.4e-05,1.4e-05,exact,1.4e-05,1.0,-4.853871964321762,-1.4224024154694062,0.7612527046907989,36.49437229437228,275.47942597402596,-1.4071729591194624
9p1,Li56.0La24.0Zr16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}]",2.254166666666667,3.44,1.0683333333333334,1.1920000000000002,-2.3716666666666666,-2.248,2.46,110.15833333333332,138.2,82.11666666666666,102.58,-35.61999999999999,-56.08333333333333,0.7422575976845153,0.594187168355041,86141254143.4846,28978758058.690765,143303750228.27844,169832268285.58978,4.945130841633894,114324992169.58768,0.0234932707707527,0.0356431091090659,0.0,0.2083333333333333,0.5,0.2916666666666667,0.000569,0.000569,exact,0.000569,1.0,-3.2448877336049287,-1.4092139009487057,0.6941777869438869,40.30833333333333,270.98949999999996,-1.3175809357263806
gkl,Li40.0La24.0Nb16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.394545454545455,3.44,1.14,1.3,-2.3,-2.14,2.46,112.74090909090908,138.2,82.19,96.88,-41.31999999999999,-56.00999999999999,0.7010130246020261,0.5947178002894357,120459403627.7354,28978758058.690765,230236178310.58896,336117547862.4076,7.944998120495397,201257420251.8982,0.030658826215334,0.0465028376158532,0.0,0.2272727272727272,0.5454545454545454,0.2272727272727272,5.08e-06,5.08e-06,exact,5.08e-06,1.0,-5.294136287716081,-1.367850940665702,0.9000937988047484,31.4090909090909,277.34263636363636,-1.7172008563208572
ijh,Li40.0La24.0Nb15.6Y0.4O95.6,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",2.39129840546697,3.44,1.1381,1.2962,-2.3019,-2.1438,2.46,112.75626423690206,138.2,82.351,97.202,-40.99799999999999,-55.84899999999999,0.703342981186686,0.5958827785817656,119282378974.02658,28978758058.690765,227195205967.85287,330035603176.9355,7.840060140179704,198216447909.1621,0.0304230007752048,0.0460311867355949,0.0,0.2277904328018223,0.5444191343963554,0.2277904328018223,1.34e-05,1.34e-05,exact,1.34e-05,1.0,-4.872895201635193,-1.3716625680173662,0.8943193941191335,31.48063781321184,277.3804100227791,-1.6990941702944125
8m3,Li40.0La24.0Nb14.8Y1.2O94.8,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",2.3847597254004573,3.44,1.1343,1.2886000000000002,-2.3057,-2.1514,2.46,112.78718535469103,138.2,82.673,97.846,-40.354,-55.52699999999999,0.7080028943560057,0.5982127351664255,116912169145.04774,28978758058.69076,221113261282.3808,317871713805.9913,7.630184179548325,192134503223.69003,0.0299513498949465,0.0450878849750783,0.0,0.22883295194508,0.5423340961098397,0.22883295194508,5.71e-06,5.71e-06,exact,5.71e-06,1.0,-5.243363891754152,-1.3792991034732272,0.8825350212046997,31.62471395881005,277.4564759725399,-1.663108605616694
zyx,Li40.0La24.0Nb14.4Y1.6O94.4,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",2.3814678899082566,3.4399999999999995,1.1324,1.2848000000000002,-2.3075999999999994,-2.1552,2.46,112.80275229357795,138.2,82.83399999999999,98.168,-40.032,-55.366,0.7103328509406657,0.5993777134587553,115718909838.9449,28978758058.69076,218072288939.6448,311789769120.5192,7.525246199232636,189093530880.954,0.0297155244548174,0.04461623409482,0.0,0.2293577981651376,0.5412844036697247,0.2293577981651376,9.13e-06,9.13e-06,exact,9.13e-06,1.0,-5.039529222465701,-1.3831240115774235,0.8765207130657606,31.697247706422015,277.4947706422018,-1.6452297269654201
qvu,Li40.0La24.0Nb14.0Y2.0O94.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",2.37816091954023,3.44,1.1305,1.281,-2.3095,-2.159,2.46,112.81839080459768,138.2,82.99499999999999,98.49,-39.71,-55.205,0.7126628075253256,0.6005426917510853,114520164283.15878,28978758058.69077,215031316596.90872,305707824435.04706,7.420308218916944,186052558538.218,0.0294796990146882,0.0441445832145617,0.0,0.2298850574712643,0.5402298850574713,0.2298850574712643,9.68e-06,9.68e-06,exact,9.68e-06,1.0,-5.014124642691606,-1.3869533465991315,0.8704219450357344,31.770114942528725,277.5332413793103,-1.627426784105862
v07,La24.0Zr16.0Ga4.0Li44.0O96.0,"[{""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ga"", ""value"": 3.0}, {""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}]",2.327608695652174,3.44,1.1140909090909092,1.2481818181818185,-2.3259090909090907,-2.191818181818181,2.46,111.73043478260868,138.2,82.85454545454546,98.2090909090909,-39.990909090909085,-55.34545454545453,0.7106301802394422,0.5995263781081438,97184484790.75798,28978758058.690765,171590732134.83133,218826655510.8923,5.921259005900395,142611974076.14056,0.0261109057096934,0.037406996604572,0.0,0.2391304347826087,0.5217391304347826,0.2391304347826087,0.0001,0.0001,exact,0.0001,1.0,-4.0,-1.3944438530815326,0.7724140582738845,33.04782608695652,274.8568695652174,-1.4451199450964853
whw,Li54.4La24.0Zr14.4Sb1.6O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Sb"", ""value"": 5.0}]",2.2709243697479,3.44,1.0820338983050848,1.2208,-2.357966101694915,-2.2192,2.46,110.36554621848738,138.2,82.0593220338983,101.86,-36.34,-56.14067796610169,0.7370477568740955,0.5937722288994088,90550659029.9245,28978758058.690765,153166151543.04355,192349577729.65512,5.285462932291152,124187393484.35278,0.024183605313248,0.0369251603911172,0.0,0.2100840336134453,0.5042016806722689,0.2857142857142857,5.9e-05,5.9e-05,exact,5.9e-05,1.0,-4.229147988357856,-1.4000947878726397,0.7230830314040418,39.48571428571428,271.49924369747896,-1.3576839979503619
duf,Li52.8La24.0Zr12.8Sb3.2O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Sb"", ""value"": 5.0}]",2.287966101694915,3.44,1.0962068965517242,1.2496000000000005,-2.3437931034482755,-2.1903999999999995,2.46,110.57627118644066,138.2,82.0,101.14,-37.05999999999999,-56.19999999999999,0.7318379160636759,0.593342981186686,95034799592.40576,28978758058.690765,163368635661.7661,214866887173.7205,5.637530612281421,134389877603.07536,0.0248977444951396,0.0382072116731685,0.0,0.211864406779661,0.5084745762711864,0.2796610169491525,0.00077,0.00077,exact,0.00077,1.0,-3.113509274827518,-1.3906731872847946,0.7510889131492193,38.649152542372875,272.01762711864404,-1.3992532406268452
dm9,Li48.0La24.0Zr8.0Sb8.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Sb"", ""value"": 5.0}]",2.340869565217392,3.44,1.1418181818181816,1.336,-2.2981818181818183,-2.104,2.46,111.23043478260868,138.2,81.80909090909091,98.98,-39.22,-56.39090909090908,0.7162083936324167,0.5919615840021051,108955131599.41277,28978758058.690765,196202084552.9277,282418815505.9165,6.7705484187955545,167223326494.23694,0.0271959742259546,0.0420533655193223,0.0,0.217391304347826,0.5217391304347826,0.2608695652173913,0.00026,0.00026,exact,0.00026,1.0,-3.5850266520291822,-1.360435349415747,0.8306238482435263,36.052173913043475,273.62686956521736,-1.5336057102145124
32j,Li56.0La24.0Hf16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}]",2.2516666666666665,3.44,1.0633333333333332,1.1800000000000002,-2.376666666666667,-2.26,2.46,109.65833333333332,138.2,81.11666666666666,100.18,-38.02,-57.08333333333333,0.7248914616497829,0.5869512783405693,93432436229.86864,28978758058.690765,157886114401.0465,204829942300.2331,5.44833957622612,128907356342.35574,0.0242055214830035,0.0373525108184676,0.0,0.2083333333333333,0.5,0.2916666666666667,0.00024,0.00024,exact,0.00024,1.0,-3.619788758288394,-1.3949875381894197,0.7362641678263984,40.30833333333333,269.75949999999995,-1.3817318513214496
8y4,Li52.8La23.0Y1.0Zr12.8Ta3.2O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.279279661016949,3.44,1.0785344827586207,1.2086,-2.3614655172413794,-2.2314,2.46,110.60690324858756,138.2,82.06232040229887,101.28458333333332,-36.91541666666666,-56.13767959770112,0.7328841051616016,0.5937939247633782,90222832166.03934,28978758058.690765,153578770897.77924,192154400921.27094,5.2997016154638406,124600012839.08849,0.0245881165659061,0.0374888748773467,0.0,0.211864406779661,0.5084745762711864,0.2796610169491525,0.000317,0.000317,exact,0.000317,1.0,-3.4989407377822483,-1.4022238776761398,0.7242514185808878,38.649152542372875,272.0929819915254,-1.3803198096877638
ucw,Li52.8La22.0Y2.0Zr12.8Ta3.2O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.279915254237288,3.44,1.079827586206897,1.2116,-2.3601724137931037,-2.2284,2.46,110.4849929378531,138.2,81.81429597701148,100.70916666666668,-37.49083333333331,-56.385704022988506,0.7287204534491077,0.5919992473010962,90549859044.5558,28978758058.690765,154244101443.72653,193697967787.86868,5.322660865290897,125265343385.03577,0.0246533012303757,0.0376401032989162,0.0,0.211864406779661,0.5084745762711864,0.2796610169491525,0.000436,0.000436,exact,0.000436,1.0,-3.360513510731414,-1.3972202924663288,0.7261287958693892,38.649152542372875,271.7930826271186,-1.3900937463655425
ff9,Li52.8La20.0Y4.0Zr12.8Ta3.2O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.281186440677966,3.44,1.0824137931034483,1.2175999999999998,-2.357586206896552,-2.2224000000000004,2.46,110.24117231638417,138.2,81.31824712643679,99.55833333333334,-38.64166666666665,-56.8817528735632,0.7203931500241197,0.5884098923765325,91203912801.58871,28978758058.690765,155574762535.62112,196785101521.06412,5.368579364945009,126596004476.93036,0.0247836705593149,0.0379425601420552,0.0,0.211864406779661,0.5084745762711864,0.2796610169491525,0.000226,0.000226,exact,0.000226,1.0,-3.6458915608525992,-1.3872270462683975,0.729859377768476,38.649152542372875,271.193283898305,-1.409738624054754
8ee,Li51.2Al1.52La24.0Zr16.0O94.4,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}]",2.271479264643009,3.4399999999999995,1.0817860224331322,1.207302504816956,-2.358213977566868,-2.232697495183044,2.46,110.4936938862762,138.2,82.28537532355479,100.51782273603084,-37.68217726396915,-55.9146246764452,0.7273359098120901,0.5954079256407727,94370744430.48428,28978758058.69076,160947572660.61057,206071597510.664,5.553984485278596,131968814601.9198,0.0246207665819213,0.0367128843679487,0.0,0.2218896964514749,0.5044890979050877,0.2736212056434374,0.00031,0.00031,exact,0.00031,1.0,-3.5086383061657274,-1.4040992926001645,0.7446046622404352,37.81445061992304,271.81448696023944,-1.3766609226744941
8k7,Li40.0La24.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.3854545454545457,3.44,1.12,1.2600000000000002,-2.32,-2.18,2.46,113.2181818181818,138.2,83.24,98.98,-39.22,-54.96,0.7162083936324167,0.6023154848046309,106279301188.78072,28978758058.690765,199039952944.88867,273725097131.007,6.868477680850658,170061194886.1979,0.0294653053287185,0.0441157958426222,0.0,0.2272727272727272,0.5454545454545454,0.2272727272727272,1.54e-06,1.54e-06,exact,1.54e-06,1.0,-5.8124792791635365,-1.3973719247467438,0.8368604913437849,31.4090909090909,278.5167272727272,-1.6194131808663688
b7v,Li40.0La24.0Bi16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Bi"", ""value"": 5.0}]",2.421818181818182,3.44,1.2,1.42,-2.24,-2.02,2.46,113.85454545454544,138.2,84.64,101.78,-36.41999999999999,-53.55999999999999,0.7364688856729379,0.6124457308248915,92962628282.7005,28978758058.690765,169743272551.5122,215131736344.2541,5.857506805768924,140764514492.82144,0.0281304464423722,0.0414460780699296,0.0,0.2272727272727272,0.5454545454545454,0.2272727272727272,2.2e-05,2.2e-05,exact,2.2e-05,1.0,-4.657577319177793,-1.371878437047757,0.767712801870993,31.4090909090909,280.08218181818177,-1.5066667114534547
66a,Li54.0La24.0Zr14.0Nb2.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.270421052631579,3.44,1.075957446808511,1.2055000000000002,-2.364042553191489,-2.2345,2.46,110.45736842105262,138.2,82.12446808510639,101.8675,-36.3325,-56.0755319148936,0.737102026049204,0.5942436185608277,90114934610.08208,28978758058.690765,152551880875.33276,190617928232.692,5.264265658534054,123573122816.642,0.024255563903155,0.0370005751724143,0.0,0.2105263157894736,0.5052631578947369,0.2842105263157894,0.0008,0.0008,exact,0.0008,1.0,-3.0969100130080562,-1.4048172012402886,0.7213377976127787,39.27789473684209,271.72512631578945,-1.3601436477651094
3rh,Li52.0La24.0Nb10.0Y6.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",2.292127659574468,3.44,1.0943478260869566,1.243,-2.345652173913044,-2.197,2.46,110.88085106382978,138.2,82.37391304347825,101.71,-36.49,-55.826086956521735,0.7359623733719247,0.5960485748442711,101297584746.29475,28978758058.690765,176760708246.4033,244888377580.3261,6.099664722981203,147781950187.71252,0.025516232030973,0.0394280744119787,0.0,0.2127659574468085,0.5106382978723404,0.2765957446808511,0.00027,0.00027,exact,0.00027,1.0,-3.5686362358410126,-1.3981226353412362,0.7853059640335696,38.225531914893615,272.76689361702125,-1.4244713881638837
kh3,Li52.0La24.0Zr12.0Ta4.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.2848936170212766,3.44,1.0795652173913042,1.209,-2.360434782608696,-2.231,2.46,110.87446808510636,138.2,82.36086956521739,101.68,-36.52,-55.83913043478261,0.7357452966714906,0.5959541936701692,90854414090.25604,28978758058.690765,155420316036.23718,195805475496.9441,5.363249719724495,126441557977.54642,0.0247915391529192,0.037761280792455,0.0,0.2127659574468085,0.5106382978723404,0.2765957446808511,0.00092,0.00092,exact,0.00092,1.0,-3.036212172654445,-1.4067110075805866,0.7294280187369824,38.225531914893615,272.75119148936164,-1.3843379884388751
zqx,Li52.8La24.0Zr12.8Ta3.2O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.27864406779661,3.44,1.0772413793103448,1.2056,-2.362758620689655,-2.2344,2.46,110.72881355932202,138.2,82.31034482758622,101.86,-36.33999999999999,-55.88965517241377,0.7370477568740955,0.5955886022256601,89895805287.52286,28978758058.690765,152913440351.83194,190610834054.67325,5.276742365636784,123934682293.14116,0.0245229319014365,0.0373376464557772,0.0,0.211864406779661,0.5084745762711864,0.2796610169491525,0.00073,0.00073,exact,0.00073,1.0,-3.136677139879544,-1.4072321042931804,0.722365890479243,38.649152542372875,272.39288135593216,-1.370578207787871
o5q,Li54.4La24.0Zr14.4Ta1.6O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.266302521008404,3.44,1.0727118644067797,1.1988,-2.3672881355932205,-2.2412,2.46,110.44117647058825,138.2,82.21186440677965,102.22,-35.97999999999999,-55.988135593220335,0.7396526772793054,0.5948760087321249,88002754290.52878,28978758058.690765,148027157238.16068,180221551170.1315,5.108126336482773,119048399179.46992,0.0239993753943092,0.0364903777824215,0.0,0.2100840336134453,0.5042016806722689,0.2857142857142857,0.00028,0.00028,exact,0.00028,1.0,-3.552841968657781,-1.4082429176206082,0.7082616298910693,39.48571428571428,271.68529411764706,-1.3436802837291792
0ew,Li48.0La24.0Zr8.0Ta8.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.3169565217391304,3.44,1.0918181818181818,1.2260000000000002,-2.348181818181818,-2.2139999999999995,2.46,111.62173913043478,138.2,82.62727272727273,100.78,-37.41999999999999,-55.57272727272726,0.7292329956584661,0.5978818576503092,95772494034.71317,28978758058.690765,168638387826.7376,221778682708.2984,5.81937940491424,139659629768.04684,0.0262078319334644,0.0398794524758441,0.0,0.217391304347826,0.5217391304347826,0.2608695652173913,0.00016,0.00016,exact,0.00016,1.0,-3.795880017344075,-1.403935307555226,0.7648766727268691,36.052173913043475,274.58947826086956,-1.4564406964478895
tbj,Li40.0La24.0Sb16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Sb"", ""value"": 5.0}]",2.435454545454545,3.44,1.23,1.48,-2.21,-1.96,2.46,112.4,138.2,81.44,95.38,-42.81999999999999,-56.75999999999999,0.6901591895803184,0.5892908827785818,133842997914.97076,28978758058.690765,259680085742.5068,395005362726.2432,8.961049511389547,230701327683.816,0.0316392183721968,0.0484636219295787,0.0,0.2272727272727272,0.5454545454545454,0.2272727272727272,3.33e-06,3.33e-06,exact,3.33e-06,1.0,-5.47755576649368,-1.3023328509406658,0.9523588768845394,31.4090909090909,276.504,-1.7958420348058899
dbs,Li52.0La24.0Zr12.0Ta4.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.2848936170212766,3.44,1.0795652173913042,1.209,-2.360434782608696,-2.231,2.46,110.87446808510636,138.2,82.36086956521739,101.68,-36.52,-55.83913043478261,0.7357452966714906,0.5959541936701692,90854414090.25604,28978758058.690765,155420316036.23718,195805475496.9441,5.363249719724495,126441557977.54642,0.0247915391529192,0.037761280792455,0.0,0.2127659574468085,0.5106382978723404,0.2765957446808511,0.000794,0.000794,exact,0.000794,1.0,-3.1001794975729036,-1.4067110075805866,0.7294280187369824,38.225531914893615,272.75119148936164,-1.3843379884388751
