ID,Reduced Composition,Z,True Composition,Ionic conductivity (S cm-1),IC (Total),IC (Bulk),Space group,Space group #,a,b,c,alpha,beta,gamma,Family,DOI,Checked,Ref,Cif ID,Cif ref_1,Cif ref_2,note,close match,close match DOI,ICSD ID,Laskowski ID,Liion ID,conductivity_value,conductivity_qualifier,conductivity_used,sample_weight,log10_conductivity,Z_by_element,χₐₗₗ,χ⁻,χ⁺(incl Li⁺),χ⁺(excl Li⁺),χ⁺(incl Li⁺) - χ⁻,χ⁺(excl Li⁺) - χ⁻,χₘₐₓ - χₘᵢₙ,rₐₗₗ (pm),r⁻ (pm),r⁺(incl Li⁺) (pm),r⁺(excl Li⁺) (pm),r⁺(excl Li⁺) - r⁻,r⁺(incl Li⁺) - r⁻,r⁺(excl Li⁺) / r⁻,r⁺(incl Li⁺) / r⁻,ρₐₗₗ (C m⁻³),ρ⁻ (C m⁻³),ρ⁺(incl Li⁺) (C m⁻³),ρ⁺(excl Li⁺) (C m⁻³),ρ⁺(incl Li⁺) / ρ⁻,ρ⁺(incl Li⁺) - ρ⁻,Φ⁺(incl Li⁺) (|Z| pm⁻¹),Φ⁺(excl Li⁺) (|Z| pm⁻¹),nₕₐₗᵢdₑ,nₕₒₛₜ cₐₜᵢₒₙ,nₐₙᵢₒₙ,n_Li,delta_anion,tau_cationic,family,r_ratio_x_chi_diff,log_rho_ratio,n_Li × r⁻ (pm),chi_range_x_r_avg,field_x_r_diff,ir_mean_square_all,d_mean_c,r_mean_l,s_mean_square_c,entropy_c_l,Vs_variance_c_l,mp_variance_c_l,atwt_geometric_mean_all
liverpool_649_0536,Sr1.65Li1Ti1.3Nb1.7O9,,Sr1.65 Li1 Ti1.3 Nb1.7 O9,2e-05,,,,,,,,,,,perovskites,10.1021/cm9810382,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=649; measured_temperature_C=25; chemical_family=Oxides,,,,,,2e-05,exact,2e-05,1.0,-4.698970004336019,"[{""element"": ""Sr"", ""value"": 2.0}, {""element"": ""Li"", ""value"": 1.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}]",2.6095221843003413,3.44,1.286637168141593,1.3525806451612903,-2.153362831858407,-2.0874193548387097,2.49,116.84129692832764,138.2,82.81858407079645,86.11290322580645,-52.08709677419354,-55.38141592920354,0.6231034965687877,0.5992661654905677,177222521200.579,28978758058.690765,413363028860.224,475515334258.386,14.264345905474576,384384270801.5332,0.0459493850068698,0.052644991499784854,0.0,0.3174061433447099,0.6143344709897611,0.06825938566552901,0.0,1.5929203539823007,perovskites,-1.2904374871576976,1.1542518617865778,9.433447098976108,290.9348293515358,-2.5447420027565655,14724.66720705347,7.5929203539823,93.88644688644689,69.8938053097345,1.0918304893478594,57560040173258.08,520556.261070644,24.74027073036699
liverpool_650_0537,Sr1.65Li1Zr1.3Ta1.7O9,,Sr1.65 Li1 Zr1.3 Ta1.7 O9,1.3e-05,,,,,,,,,,,perovskites,10.1021/cm9810382,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=650; measured_temperature_C=25; chemical_family=Oxides,,,,,,1.3e-05,exact,1.3e-05,1.0,-4.886056647693163,"[{""element"": ""Sr"", ""value"": 2.0}, {""element"": ""Li"", ""value"": 1.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.579283276450512,3.44,1.2082300884955752,1.257311827956989,-2.2317699115044247,-2.1826881720430107,2.49,119.00341296928326,138.2,88.42477876106193,92.9247311827957,-45.27526881720429,-49.77522123893806,0.6723931344630659,0.6398319736690444,126426396980.79012,28978758058.690765,281652724467.32007,315480233221.84686,9.719282099560235,252673966408.6293,0.04074077012320508,0.046316244383073954,0.0,0.3174061433447099,0.6143344709897611,0.06825938566552901,0.0,1.5929203539823007,perovskites,-1.4279577472530647,0.9876341875894583,9.433447098976108,296.31849829351535,-2.0278808463272506,15020.617292377701,12.601769911504423,95.12454212454212,97.13274336283186,1.0918304893478594,10331667614030.432,904200.5975257257,28.304280118666114
liverpool_651_0538,Sr2LiTaTi2O9,,Sr2 Li1 Ta1 Ti2 O9,3.2e-05,,,,,,,,,,,perovskites,10.1021/cm9810382,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=651; measured_temperature_C=30; chemical_family=Oxides,,,,,,3.2e-05,exact,3.2e-05,1.0,-4.494850021680094,"[{""element"": ""Sr"", ""value"": 2.0}, {""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}]",2.5613333333333332,3.44,1.2433333333333334,1.296,-2.1966666666666663,-2.144,2.49,117.33111111111111,138.2,86.02777777777779,89.73333333333333,-48.466666666666654,-52.1722222222222,0.6493005306319345,0.6224875381894196,161308332308.81137,28978758058.690765,359802693683.99225,406892270669.0366,12.416083979695845,330823935625.3015,0.041739637156830156,0.04712460162523322,0.0,0.3333333333333333,0.6,0.06666666666666667,0.0,1.5,perovskites,-1.3673976255560916,1.0939846413976146,9.213333333333333,292.1544666666667,-2.1776496252210658,14799.008814814813,7.833333333333333,96.21428571428571,80.16666666666666,1.0549201679861442,47783752108981.79,674013.04,25.827310385960025
liverpool_652_0539,Sr2LiTi2NbO9,,Sr2 Li1 Ti2 Nb1 O9,1e-06,,,,,,,,,,,perovskites,10.1021/cm9810382,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=652; measured_temperature_C=25; chemical_family=Oxides,,,,,,1e-06,exact,1e-06,1.0,-6.0,"[{""element"": ""Sr"", ""value"": 2.0}, {""element"": ""Li"", ""value"": 1.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}]",2.568,3.44,1.26,1.316,-2.1799999999999997,-2.1239999999999997,2.49,116.98111111111112,138.2,85.15277777777779,88.68333333333334,-49.51666666666665,-53.0472222222222,0.6417028461167391,0.6161561344267569,171707074097.3781,28978758058.690765,385799548155.4092,438088496034.73694,13.31318434606646,356820790096.7184,0.04273423789567641,0.048318122511848735,0.0,0.3333333333333333,0.6,0.06666666666666667,0.0,1.5,perovskites,-1.3432203730503298,1.1242819456715616,9.213333333333333,291.2829666666667,-2.2669326141492556,14752.546314814814,6.333333333333333,96.21428571428571,69.66666666666667,1.0549201679861442,64583523814018.58,410579.44000000006,24.704646907744557
liverpool_653_0540,SrLiTiNbO6,,Sr1 Li1 Ti1 Nb1 O6,1e-06,,,,,,,,,,,perovskites,10.1021/cm9810382,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=653; measured_temperature_C=25; chemical_family=Oxides,,,,,,1e-06,exact,1e-06,1.0,-6.0,"[{""element"": ""Sr"", ""value"": 2.0}, {""element"": ""Li"", ""value"": 1.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}]",2.571,3.44,1.2675,1.3633333333333333,-2.1725,-2.0766666666666667,2.49,115.02833333333334,138.2,80.27083333333334,84.52777777777779,-53.6722222222222,-57.929166666666646,0.6116337031677119,0.5808309213699953,176248851409.22964,28978758058.690765,397153991435.03796,488087052327.12726,13.70500387320536,368175233376.34717,0.043706451842236614,0.05333699751804388,0.0,0.3,0.6,0.1,0.0,1.5,perovskites,-1.2618551766763146,1.1368791626125823,13.82,286.42055000000005,-2.5318783331775645,14360.31136111111,6.5,92.77777777777777,63.5,1.0986122886681096,63163389250836.97,482040.22222222225,23.209881434958646
liverpool_655_0542,Li0.067La0.64Ti1O2.99,,Li0.067 La0.64 Ti1 O2.99,7.9e-05,,,,,,,,,,,perovskites,10.1016/0167-2738(94)90309-3,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=655; measured_temperature_C=27; chemical_family=Oxides,,,,,,7.9e-05,exact,7.9e-05,1.0,-4.102372908709558,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}]",2.6815541835213965,3.44,1.353052138254247,1.3682926829268294,-2.086947861745753,-2.0717073170731704,2.46,118.02835142999076,138.2,82.69546963483693,83.31626016260162,-54.883739837398366,-55.50453036516306,0.6028672949537021,0.5983753229727709,176583807092.98605,28978758058.690765,435130436625.81726,447826758008.1906,15.01549637650262,406151678567.12646,0.04876817198277284,0.050155290842683324,0.0,0.3491590376836279,0.6365765382158826,0.014264424100489675,0.0,1.751611013473931,perovskites,-1.2487781007994485,1.1765396935122108,1.971343410687673,290.34974451777725,-2.70685448267131,14930.851549452369,9.045108377270065,92.55507559395248,91.83538371411834,0.6688570623740269,23023349097254.566,133135.99048185605,26.80095638341265
liverpool_656_0543,Li0.25La0.66Ti0.75Al0.25O3,,Li0.25 La0.66 Ti0.75 Al0.25 O3,7.66e-05,,,,,,,,,,,perovskites,10.1021/cm011149s,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=656; measured_temperature_C=25; chemical_family=Oxides,,,,,,7.66e-05,exact,7.66e-05,1.0,-4.115771230367396,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}]",2.6168024439918534,3.44,1.3238219895287957,1.3756024096385542,-2.116178010471204,-2.0643975903614455,2.46,115.46446028513236,138.2,79.75418848167538,81.59969879518071,-56.600301204819274,-58.445811518324604,0.5904464456959532,0.5770925360468552,197770287583.74423,28978758058.690765,462887873225.18945,513871768476.15625,15.973350972726342,433909115166.49866,0.045104719494918344,0.04966645212746406,0.0,0.33808553971486766,0.6109979633401221,0.05091649694501018,0.0,1.5706806282722512,perovskites,-1.2212305347894157,1.203396034253839,7.036659877800406,284.0425723014256,-2.636181934186899,14472.048952817378,8.041884816753928,92.4442060085837,80.78010471204189,1.0107786491356252,56583627892536.93,173611.0363867216,24.892018964500384
liverpool_657_0544,Li0.2La0.66Ti0.8Al0.2O3,,Li0.2 La0.66 Ti0.8 Al0.2 O3,4.28e-05,,,,,,,,,,,perovskites,10.1021/cm011149s,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=657; measured_temperature_C=25; chemical_family=Oxides,,,,,,4.28e-05,exact,4.28e-05,1.0,-4.368556230986828,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}]",2.6329218106995884,3.44,1.3311827956989248,1.3734939759036147,-2.108817204301075,-2.0665060240963853,2.46,116.1045267489712,138.2,80.46666666666667,82.0289156626506,-56.171084337349384,-57.73333333333332,0.5935522117413213,0.5822479498311627,193701376924.51852,28978758058.690765,459383020256.49884,499747865015.2614,15.852405383491902,430404262197.8081,0.04595258891143925,0.04970412795922533,0.0,0.3415637860082304,0.6172839506172839,0.0411522633744856,0.0,1.6129032258064515,perovskites,-1.227854493772985,1.2000951697410371,5.687242798353909,285.61713580246914,-2.652996133153759,14589.713422496568,8.311827956989248,92.51931330472104,83.46236559139786,0.9734697810147696,50441836985036.03,169374.27511351433,25.370421983377483
liverpool_658_0545,Li0.3La0.66Ti0.7Al0.3O3,,Li0.3 La0.66 Ti0.7 Al0.3 O3,1.72e-05,,,,,,,,,,,perovskites,10.1021/cm011149s,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=658; measured_temperature_C=25; chemical_family=Oxides,,,,,,1.72e-05,exact,1.72e-05,1.0,-4.764471553092451,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}]",2.601008064516129,3.44,1.3168367346938776,1.377710843373494,-2.1231632653061223,-2.0622891566265062,2.46,114.83729838709677,138.2,79.0780612244898,81.17048192771084,-57.02951807228915,-59.12193877551019,0.587340679650585,0.5722001535780739,201757163753.87262,28978758058.690765,466213907164.8653,527995671937.05115,16.088125868632495,437235149106.17456,0.04430010872209749,0.049628776295702795,0.0,0.3346774193548387,0.6048387096774194,0.06048387096774193,0.0,1.530612244897959,perovskites,-1.214874346479488,1.206505455390693,8.358870967741934,282.49975403225807,-2.619108315616293,14356.756750672042,7.7857142857142865,92.36909871244634,78.23469387755102,1.040013081326038,62455367353038.0,176005.88174161708,24.432012412725022
liverpool_659_0546,Li0.15La0.66Ti0.85Al0.15O3,,Li0.15 La0.66 Ti0.85 Al0.15 O3,9.66e-06,,,,,,,,,,,perovskites,10.1021/cm011149s,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=659; measured_temperature_C=25; chemical_family=Oxides,,,,,,9.66e-06,exact,9.66e-06,1.0,-5.015022873584506,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}]",2.6493762993762995,3.44,1.3389502762430938,1.3713855421686747,-2.101049723756906,-2.068614457831325,2.46,116.75790020790018,138.2,81.2185082872928,82.45813253012048,-55.74186746987951,-56.98149171270718,0.5966579777866895,0.5876881931063156,189547873528.09482,28978758058.690765,455684529002.2452,485623961554.36646,15.724777717504178,426705770943.55444,0.046847301942132574,0.04974180379098659,0.0,0.3451143451143451,0.6237006237006236,0.03118503118503118,0.0,1.6574585635359116,perovskites,-1.2347621157812196,1.1965845150557062,4.309771309771309,287.2244345114344,-2.6694291473783185,14709.824138946637,8.596685082872929,92.59442060085837,86.29281767955801,0.9266665667182653,44029994630535.305,163295.59792199524,25.868255476825706
liverpool_660_0547,Li0.1La0.66Ti0.9Al0.1O3,,Li0.1 La0.66 Ti0.9 Al0.1 O3,7.34e-06,,,,,,,,,,,perovskites,10.1021/cm011149s,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=660; measured_temperature_C=27; chemical_family=Oxides,,,,,,7.34e-06,exact,7.34e-06,1.0,-5.13430394008393,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}]",2.6661764705882356,3.44,1.3471590909090907,1.369277108433735,-2.092840909090909,-2.070722891566265,2.46,117.425,138.2,82.01306818181818,82.88734939759037,-55.31265060240962,-56.186931818181804,0.5997637438320578,0.5934375411130115,185307111656.95636,28978758058.690765,451775896199.45447,471500058093.4716,15.589898479585337,422797138140.7637,0.04779285094047893,0.049779479622747855,0.0,0.34873949579831937,0.6302521008403361,0.02100840336134454,0.0,1.7045454545454544,perovskites,-1.2419703630316288,1.1928432871003591,2.903361344537815,288.8655,-2.685333657189216,14832.458189775909,8.897727272727273,92.6695278969957,89.2840909090909,0.867855654420348,37348100829034.76,155375.00481216435,26.386627815644683
liverpool_661_0548,Li0.06La0.66Ti0.93Al0.06O3,,Li0.06 La0.66 Ti0.93 Al0.06 O3,1.68e-06,,,,,,,,,,,perovskites,10.1021/cm011149s,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=661; measured_temperature_C=27; chemical_family=Oxides,,,,,,1.68e-06,exact,1.68e-06,1.0,-5.774690718274137,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}]",2.6822929936305737,3.44,1.352982456140351,1.3665454545454547,-2.087017543859649,-2.0734545454545454,2.46,118.09087048832271,138.2,82.81169590643275,83.36848484848485,-54.831515151515134,-55.38830409356724,0.6032451870367935,0.5992163234908303,180769186778.9931,28978758058.690765,447068184533.9095,458803216380.2782,15.427444600229622,418089426475.21875,0.048486375171015145,0.04971079554760424,0.0,0.35031847133757965,0.6369426751592356,0.012738853503184712,0.0,1.7543859649122808,perovskites,-1.2505749796924417,1.1882939955428964,1.760509554140127,290.5035414012739,-2.6855780923669754,14956.36857395612,9.192982456140353,92.64516129032258,91.96491228070175,0.8101907911589732,31927511151568.01,147928.13870261156,26.78394178370889
liverpool_663_0550,Li0.27La0.59Ti1O3,,Li0.27 La0.59 Ti1 O3,0.00058,,,,,,,,,,,perovskites,10.2109/jcersj.105.548,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=663; measured_temperature_C=25; chemical_family=Oxides,,,,,,0.00058,exact,0.00058,1.0,-3.2365720064370627,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}]",2.6283127572016465,3.44,1.3191397849462365,1.376729559748428,-2.1208602150537637,-2.0632704402515722,2.46,115.94965706447188,138.2,80.06200716845879,82.195178197065,-56.004821802934984,-58.1379928315412,0.5947552691538713,0.5793198782088191,175214160729.5216,28978758058.690765,411077713424.41003,459766508556.3111,14.185484160220156,382098955365.71924,0.04569560193493559,0.05093950918174856,0.0,0.3271604938271605,0.617283950617284,0.055555555555555566,0.0,1.6129032258064517,perovskites,-1.2286564814828764,1.151844163150809,7.677777777777779,285.2361563786008,-2.6566505777262455,14514.087960676727,7.736559139784946,91.65795206971677,81.39247311827958,0.6595222664388065,22580522330174.945,130575.27787666628,24.878854713371656
liverpool_675_0561,Li10Ge(PS6)2,,Li10 Ge1 P2 S12,0.012,,,,,,,,,,,thio_lisicon,10.1038/nmat3066,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=675; measured_temperature_C=25; chemical_family=Sulphides,,,,,,0.012,exact,0.012,1.0,-1.9208187539523751,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8860000000000001,2.58,1.2453846153846155,2.13,-1.3346153846153845,-0.4500000000000002,1.6,118.52,184.0,58.07692307692308,26.666666666666668,-157.33333333333334,-125.92307692307692,0.14492753623188406,0.31563545150501676,3232276632060.902,12278644599.949677,6204582466640.243,26472007992911.816,505.31493245318563,6192303822040.294,0.06333384338499429,0.22506393861892585,0.0,0.12,0.48,0.4,0.0,0.9230769230769231,thio_lisicon,-0.4212519295086185,2.7035621321709424,73.60000000000001,189.632,-7.975192432402742,18181.14,0.7692307692307693,105.26666666666668,17.384615384615387,0.6365141682948128,699509401181.5226,177647.73555555558,17.913909051392793
liverpool_697_0581,Li1.5Hf1.5Al0.5P3O12,,Li1.5 Hf1.5 Al0.5 P3 O12,0.00011,,,,,,,,,,,nasicon,10.1016/j.ssi.2005.07.010,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=697; measured_temperature_C=25; chemical_family=Oxides,,,,,,0.00011,exact,0.00011,1.0,-3.958607314841775,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.814864864864865,3.44,1.6607692307692308,1.8650000000000002,-1.7792307692307692,-1.5749999999999997,2.46,104.9608108108108,138.2,43.59615384615385,36.425,-101.77499999999999,-94.60384615384615,0.2635672937771346,0.3154569742847601,6405160747168.291,28978758058.690765,18176573650139.86,23592239302554.188,627.237841363898,18147594892081.168,0.15697552756376285,0.19962374138844727,0.0,0.2702702702702703,0.6486486486486487,0.08108108108108109,0.0,1.8461538461538463,nasicon,-0.5612707550158846,2.7974322515255157,11.205405405405406,258.20359459459456,-14.850488659561055,13283.123581081081,5.0769230769230775,80.44117647058825,54.69230769230769,0.8979457248567797,141681110591357.75,959238.830361,20.52519138305758
liverpool_699_0583,Li11Al(PS6)2,,Li11 Al1 P2 S12,0.000802,,,,,,,,,,,thio_lisicon,10.1039/c6cc02131j,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=699; measured_temperature_C=25; chemical_family=Sulphides,,,,,,0.000802,exact,0.000802,1.0,-3.0958256317158366,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8357692307692308,2.58,1.1978571428571427,1.9966666666666668,-1.3821428571428573,-0.5833333333333333,1.6,116.5673076923077,184.0,58.767857142857146,26.75,-157.25,-125.23214285714286,0.1453804347826087,0.3193905279503106,3096897779136.654,12278644599.949677,5740857037310.972,26334698542002.38,467.54810684352736,5728578392711.022,0.058290222996105354,0.21770005299417064,0.0,0.11538461538461539,0.46153846153846156,0.4230769230769231,0.0,0.8571428571428571,thio_lisicon,-0.44144333684560794,2.6698263028273903,77.84615384615384,186.5076923076923,-7.299809533422979,17657.99278846154,0.0,105.53333333333335,14.785714285714285,0.6365141682948128,1963923462812.0107,84370.1042,16.626868547591936
liverpool_714_0597,LiLaTi2O6,,Li1 La1 Ti2 O6,0.001,,,,,,,,,,,perovskites,10.1016/s0167-2738(00)00761-x,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=714; measured_temperature_C=25; chemical_family=Oxides,,,,,,0.001,exact,0.001,1.0,-3.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}]",2.58,3.44,1.29,1.3933333333333333,-2.15,-2.046666666666667,2.46,113.66666666666666,138.2,76.86666666666666,79.98888888888888,-58.21111111111111,-61.33333333333333,0.5787908023798038,0.5561987457790641,174801917001.59512,28978758058.690765,393536655415.95166,483263937635.01215,13.580176714920656,364557897357.26086,0.043065841858475395,0.052482850873028924,0.0,0.3,0.6,0.1,0.0,1.5,perovskites,-1.1958273034249878,1.1329054213300183,13.82,279.61999999999995,-2.6413716339864908,14062.525777777775,6.25,90.11111111111111,70.25,0.6365141682948128,21501249906936.07,124334.22222222222,22.74487733338916
liverpool_716_0598,Li3VO4,,Li3 V1 O4,1.67e-06,,,,,,,,,,,lisicon,10.1016/s0924-0136(01)01044-5,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=716; measured_temperature_C=25; chemical_family=Oxides,,,,,,1.67e-06,exact,1.67e-06,1.0,-5.777283528852417,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""V"", ""value"": 5.0}]",2.29125,3.44,1.1425,1.63,-2.2975,-1.81,2.46,99.50625,138.2,60.8125,40.75,-97.44999999999999,-77.38749999999999,0.2948625180897251,0.44003256150506515,414363411987.66754,28978758058.690765,799748065916.6443,2825927837390.266,27.597734323082864,770769307857.9535,0.04178595773687798,0.12269938650306748,0.0,0.125,0.5,0.375,0.0,1.0,lisicon,-1.010974810057887,1.4408734294792735,51.824999999999996,244.785375,-3.2337108043626444,11465.784062499999,0.75,74.80000000000001,22.75,0.0,0.0,0.0,13.519763073921355
