ID,True Composition,Z_by_element,χₐₗₗ,χ⁻,χ⁺(incl Li⁺),χ⁺(excl Li⁺),χ⁺(incl Li⁺) - χ⁻,χ⁺(excl Li⁺) - χ⁻,χₘₐₓ - χₘᵢₙ,rₐₗₗ (pm),r⁻ (pm),r⁺(incl Li⁺) (pm),r⁺(excl Li⁺) (pm),r⁺(excl Li⁺) - r⁻,r⁺(incl Li⁺) - r⁻,r⁺(excl Li⁺) / r⁻,r⁺(incl Li⁺) / r⁻,ρₐₗₗ (C m⁻³),ρ⁻ (C m⁻³),ρ⁺(incl Li⁺) (C m⁻³),ρ⁺(excl Li⁺) (C m⁻³),ρ⁺(incl Li⁺) / ρ⁻,ρ⁺(incl Li⁺) - ρ⁻,Φ⁺(incl Li⁺) (|Z| pm⁻¹),Φ⁺(excl Li⁺) (|Z| pm⁻¹),nₕₐₗᵢdₑ,nₕₒₛₜ cₐₜᵢₒₙ,nₐₙᵢₒₙ,n_Li,Ionic conductivity (S cm-1),conductivity_value,conductivity_qualifier,conductivity_used,sample_weight,log10_conductivity,r_ratio_x_chi_diff,log_rho_ratio,Li_channel_size,chi_range_x_r_avg,field_x_r_diff
cti,Li43.2La24.0Nb14.4Y1.6O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",2.365892857142857,3.44,1.1265384615384617,1.2848000000000002,-2.3134615384615382,-2.1552,2.46,112.22053571428572,138.2,82.24423076923075,98.168,-40.032,-55.95576923076924,0.7103328509406657,0.5951102081709896,115098656678.76096,28978758058.690765,214467770471.14963,311789769120.5192,7.40086134943352,185489012412.4589,0.0291424202378942,0.04461623409482,0.0,0.2232142857142857,0.5357142857142857,0.2410714285714286,6.74e-05,6.74e-05,exact,6.74e-05,1.0,-4.17134010346468,-1.376764577749424,0.8692822680467207,33.31607142857143,276.06251785714284,-1.6306865416577072
2d1,Li44.0La24.0Nb14.0Y2.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",2.358888888888889,3.44,1.1233333333333333,1.281,-2.3166666666666664,-2.159,2.46,112.09333333333332,138.2,82.25714285714285,98.49,-39.71,-55.942857142857136,0.7126628075253256,0.5952036386189787,113788251869.0116,28978758058.690765,210713387652.23544,305707824435.04706,7.271304975371167,181734629593.54468,0.0287813711956467,0.0441445832145617,0.0,0.2222222222222222,0.5333333333333333,0.2444444444444444,9.18e-05,9.18e-05,exact,9.18e-05,1.0,-4.037157318798758,-1.3788884294673005,0.8616123603422787,33.78222222222222,275.7496,-1.6101121371736067
sqm,Li48.0Ba4.0Sr4.0La16.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""Sr"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.316521739130435,3.44,1.0909090909090908,1.224,-2.349090909090909,-2.216,2.55,112.07453416149066,138.2,83.57402597402597,102.86285714285714,-35.33714285714285,-54.62597402597402,0.7443043208600373,0.6047324600146597,105390013225.1458,28978758058.690765,188747746134.00583,266019270984.2884,6.513313847050811,159768988075.31506,0.0271605113582647,0.0419753472104045,0.0,0.217391304347826,0.5217391304347826,0.2608695652173913,7.1e-06,7.1e-06,exact,7.1e-06,1.0,-5.1487416512809245,-1.420571524252619,0.8138020053594637,36.052173913043475,285.79006211180115,-1.48366938798874
zxr,Li48.0Sr8.0La16.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sr"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.3178260869565217,3.44,1.0936363636363635,1.23,-2.346363636363636,-2.21,2.49,111.68115942028984,138.2,82.75151515151515,101.05333333333331,-37.14666666666666,-55.44848484848484,0.7312108055957549,0.5987808621672588,105639717667.9457,28978758058.690765,189269855423.49652,267167911421.1679,6.531330812734201,160291097364.8058,0.0272467852697603,0.042165149815695,0.0,0.217391304347826,0.5217391304347826,0.2608695652173913,5.4e-06,5.4e-06,exact,5.4e-06,1.0,-5.267606240177032,-1.4049576411397227,0.815001681388454,36.052173913043475,278.08608695652174,-1.510792960200224
h89,Li48.0Ba8.0La16.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.315217391304348,3.44,1.088181818181818,1.218,-2.3518181818181816,-2.222,2.55,112.4679089026915,138.2,84.3965367965368,104.67238095238096,-33.52761904761904,-53.8034632034632,0.7573978361243195,0.6106840578620608,105140308782.3459,28978758058.690765,188225636844.51517,264870630547.40887,6.495296881367421,159246878785.82437,0.027074237446769,0.041785544605114,0.0,0.217391304347826,0.5217391304347826,0.2608695652173913,1.5e-05,1.5e-05,exact,1.5e-05,1.0,-4.823908740944319,-1.436217870626501,0.8125990062162839,36.052173913043475,286.7931677018633,-1.4566877382290615
l9r,Li48.0Ca8.0La16.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ca"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.32,3.44,1.098181818181818,1.24,-2.341818181818182,-2.2,2.46,110.79710144927536,138.2,80.90303030303029,96.98666666666664,-41.21333333333334,-57.2969696969697,0.7017848528702363,0.5854054291102048,106670476303.52084,28978758058.690765,191425078025.15363,271909401144.8136,6.605703309902372,162446319966.46286,0.0275090312995274,0.0427420910811826,0.0,0.217391304347826,0.5217391304347826,0.2608695652173913,2.2e-06,2.2e-06,exact,2.2e-06,1.0,-5.657577319177793,-1.3709130776253522,0.8199190637898776,36.052173913043475,272.5608695652174,-1.5761841327620123
544,Li48.0Ba8.0La16.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.315217391304348,3.44,1.088181818181818,1.218,-2.3518181818181816,-2.222,2.55,112.4679089026915,138.2,84.3965367965368,104.67238095238096,-33.52761904761904,-53.8034632034632,0.7573978361243195,0.6106840578620608,105140308782.3459,28978758058.690765,188225636844.51517,264870630547.40887,6.495296881367421,159246878785.82437,0.027074237446769,0.041785544605114,0.0,0.217391304347826,0.5217391304347826,0.2608695652173913,4e-05,4e-05,exact,4e-05,1.0,-4.3979400086720375,-1.436217870626501,0.8125990062162839,36.052173913043475,286.7931677018633,-1.4566877382290615
wa3,Li51.2Al1.6La24Zr16O96,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}]",2.2811016949152543,3.44,1.0822413793103447,1.208076923076923,-2.3577586206896552,-2.231923076923077,2.46,110.70127118644066,138.2,82.25431034482757,100.41346153846152,-37.786538461538456,-55.945689655172416,0.7265807636647,0.5951831428714007,94268001923.7889,28978758058.690765,161808599025.61453,207905571661.73047,5.583696813296936,132829840966.92377,0.0246554597700963,0.0367670227919812,0.0,0.2203389830508474,0.5084745762711864,0.2711864406779661,0.000254,0.000254,exact,0.000254,1.0,-3.595166283380062,-1.4032981859942077,0.7469218286898054,37.47796610169491,272.32512711864405,-1.3793667006033963
gz8,Li40.0La24.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.3854545454545457,3.44,1.12,1.2600000000000002,-2.32,-2.18,2.46,113.2181818181818,138.2,83.24,98.98,-39.22,-54.96,0.7162083936324167,0.6023154848046309,106279301188.78072,28978758058.690765,199039952944.88867,273725097131.007,6.868477680850658,170061194886.1979,0.0294653053287185,0.0441157958426222,0.0,0.2272727272727272,0.5454545454545454,0.2272727272727272,1.59e-05,1.59e-05,exact,1.59e-05,1.0,-4.798602875679548,-1.3973719247467438,0.8368604913437849,31.4090909090909,278.5167272727272,-1.6194131808663688
419,Li42.4La24.0Ta14.8Sm1.2O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""Sm"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",2.3643273542600896,3.44,1.1111165048543687,1.2501000000000002,-2.3288834951456314,-2.1899,2.46,112.86937219730942,138.2,83.35796116504854,100.1674,-38.0326,-54.84203883495145,0.7248002894356005,0.6031690388209012,103209888914.06432,28978758058.690765,189692759813.52863,258950987931.5724,6.545924412265816,160714001754.83786,0.0283856642879716,0.0427707647295179,0.0,0.2242152466367712,0.5381165919282511,0.2376681614349775,7.11e-06,7.11e-06,exact,7.11e-06,1.0,-5.148130399270234,-1.4047104192928515,0.8159709860735149,32.84573991031389,277.65865560538117,-1.556727703236833
fam,Li47.2La24.0Ta12.4Sm3.6O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""Sm"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",2.3237336244541487,3.44,1.0948165137614678,1.2303000000000002,-2.345183486238532,-2.2097,2.46,112.19917030567686,138.2,83.57440366972477,102.5422,-35.65779999999998,-54.625596330275215,0.7419840810419683,0.6047351929791952,97312328211.55246,28978758058.690765,172541946728.4644,229402769532.70337,5.954083552477116,143563188669.77362,0.0264046715526562,0.0400807025033092,0.0,0.2183406113537118,0.5240174672489083,0.2576419213973799,1.18e-05,1.18e-05,exact,1.18e-05,1.0,-4.928117992693875,-1.4182149881220805,0.7748149247220529,35.6061135371179,276.0099589519651,-1.4423709294688989
dae,Li48.8La24.0Ta11.6Sm4.4O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""Sm"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",2.3106709956709954,3.44,1.0897747747747748,1.2236999999999998,-2.350225225225225,-2.2163000000000004,2.46,111.98350649350648,138.2,83.64135135135135,103.3338,-34.86619999999999,-54.55864864864864,0.7477120115774241,0.605219619040169,95414556152.8798,28978758058.690765,167237040579.03012,219553363399.74704,5.771021664914847,138258282520.33936,0.0257919320579491,0.039184015094573,0.0,0.2164502164502164,0.5194805194805194,0.264069264069264,1.4e-05,1.4e-05,exact,1.4e-05,1.0,-4.853871964321762,-1.4224024154694062,0.7612527046907989,36.49437229437228,275.47942597402596,-1.4071729591194624
9p1,Li56.0La24.0Zr16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}]",2.254166666666667,3.44,1.0683333333333334,1.1920000000000002,-2.3716666666666666,-2.248,2.46,110.15833333333332,138.2,82.11666666666666,102.58,-35.61999999999999,-56.08333333333333,0.7422575976845153,0.594187168355041,86141254143.4846,28978758058.690765,143303750228.27844,169832268285.58978,4.945130841633894,114324992169.58768,0.0234932707707527,0.0356431091090659,0.0,0.2083333333333333,0.5,0.2916666666666667,0.000569,0.000569,exact,0.000569,1.0,-3.2448877336049287,-1.4092139009487057,0.6941777869438869,40.30833333333333,270.98949999999996,-1.3175809357263806
gkl,Li40.0La24.0Nb16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.394545454545455,3.44,1.14,1.3,-2.3,-2.14,2.46,112.74090909090908,138.2,82.19,96.88,-41.31999999999999,-56.00999999999999,0.7010130246020261,0.5947178002894357,120459403627.7354,28978758058.690765,230236178310.58896,336117547862.4076,7.944998120495397,201257420251.8982,0.030658826215334,0.0465028376158532,0.0,0.2272727272727272,0.5454545454545454,0.2272727272727272,5.08e-06,5.08e-06,exact,5.08e-06,1.0,-5.294136287716081,-1.367850940665702,0.9000937988047484,31.4090909090909,277.34263636363636,-1.7172008563208572
ijh,Li40.0La24.0Nb15.6Y0.4O95.6,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",2.39129840546697,3.44,1.1381,1.2962,-2.3019,-2.1438,2.46,112.75626423690206,138.2,82.351,97.202,-40.99799999999999,-55.84899999999999,0.703342981186686,0.5958827785817656,119282378974.02658,28978758058.690765,227195205967.85287,330035603176.9355,7.840060140179704,198216447909.1621,0.0304230007752048,0.0460311867355949,0.0,0.2277904328018223,0.5444191343963554,0.2277904328018223,1.34e-05,1.34e-05,exact,1.34e-05,1.0,-4.872895201635193,-1.3716625680173662,0.8943193941191335,31.48063781321184,277.3804100227791,-1.6990941702944125
8m3,Li40.0La24.0Nb14.8Y1.2O94.8,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",2.3847597254004573,3.44,1.1343,1.2886000000000002,-2.3057,-2.1514,2.46,112.78718535469103,138.2,82.673,97.846,-40.354,-55.52699999999999,0.7080028943560057,0.5982127351664255,116912169145.04774,28978758058.69076,221113261282.3808,317871713805.9913,7.630184179548325,192134503223.69003,0.0299513498949465,0.0450878849750783,0.0,0.22883295194508,0.5423340961098397,0.22883295194508,5.71e-06,5.71e-06,exact,5.71e-06,1.0,-5.243363891754152,-1.3792991034732272,0.8825350212046997,31.62471395881005,277.4564759725399,-1.663108605616694
zyx,Li40.0La24.0Nb14.4Y1.6O94.4,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",2.3814678899082566,3.4399999999999995,1.1324,1.2848000000000002,-2.3075999999999994,-2.1552,2.46,112.80275229357795,138.2,82.83399999999999,98.168,-40.032,-55.366,0.7103328509406657,0.5993777134587553,115718909838.9449,28978758058.69076,218072288939.6448,311789769120.5192,7.525246199232636,189093530880.954,0.0297155244548174,0.04461623409482,0.0,0.2293577981651376,0.5412844036697247,0.2293577981651376,9.13e-06,9.13e-06,exact,9.13e-06,1.0,-5.039529222465701,-1.3831240115774235,0.8765207130657606,31.697247706422015,277.4947706422018,-1.6452297269654201
qvu,Li40.0La24.0Nb14.0Y2.0O94.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",2.37816091954023,3.44,1.1305,1.281,-2.3095,-2.159,2.46,112.81839080459768,138.2,82.99499999999999,98.49,-39.71,-55.205,0.7126628075253256,0.6005426917510853,114520164283.15878,28978758058.69077,215031316596.90872,305707824435.04706,7.420308218916944,186052558538.218,0.0294796990146882,0.0441445832145617,0.0,0.2298850574712643,0.5402298850574713,0.2298850574712643,9.68e-06,9.68e-06,exact,9.68e-06,1.0,-5.014124642691606,-1.3869533465991315,0.8704219450357344,31.770114942528725,277.5332413793103,-1.627426784105862
v07,La24.0Zr16.0Ga4.0Li44.0O96.0,"[{""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ga"", ""value"": 3.0}, {""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}]",2.327608695652174,3.44,1.1140909090909092,1.2481818181818185,-2.3259090909090907,-2.191818181818181,2.46,111.73043478260868,138.2,82.85454545454546,98.2090909090909,-39.990909090909085,-55.34545454545453,0.7106301802394422,0.5995263781081438,97184484790.75798,28978758058.690765,171590732134.83133,218826655510.8923,5.921259005900395,142611974076.14056,0.0261109057096934,0.037406996604572,0.0,0.2391304347826087,0.5217391304347826,0.2391304347826087,0.0001,0.0001,exact,0.0001,1.0,-4.0,-1.3944438530815326,0.7724140582738845,33.04782608695652,274.8568695652174,-1.4451199450964853
whw,Li54.4La24.0Zr14.4Sb1.6O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Sb"", ""value"": 5.0}]",2.2709243697479,3.44,1.0820338983050848,1.2208,-2.357966101694915,-2.2192,2.46,110.36554621848738,138.2,82.0593220338983,101.86,-36.34,-56.14067796610169,0.7370477568740955,0.5937722288994088,90550659029.9245,28978758058.690765,153166151543.04355,192349577729.65512,5.285462932291152,124187393484.35278,0.024183605313248,0.0369251603911172,0.0,0.2100840336134453,0.5042016806722689,0.2857142857142857,5.9e-05,5.9e-05,exact,5.9e-05,1.0,-4.229147988357856,-1.4000947878726397,0.7230830314040418,39.48571428571428,271.49924369747896,-1.3576839979503619
duf,Li52.8La24.0Zr12.8Sb3.2O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Sb"", ""value"": 5.0}]",2.287966101694915,3.44,1.0962068965517242,1.2496000000000005,-2.3437931034482755,-2.1903999999999995,2.46,110.57627118644066,138.2,82.0,101.14,-37.05999999999999,-56.19999999999999,0.7318379160636759,0.593342981186686,95034799592.40576,28978758058.690765,163368635661.7661,214866887173.7205,5.637530612281421,134389877603.07536,0.0248977444951396,0.0382072116731685,0.0,0.211864406779661,0.5084745762711864,0.2796610169491525,0.00077,0.00077,exact,0.00077,1.0,-3.113509274827518,-1.3906731872847946,0.7510889131492193,38.649152542372875,272.01762711864404,-1.3992532406268452
dm9,Li48.0La24.0Zr8.0Sb8.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Sb"", ""value"": 5.0}]",2.340869565217392,3.44,1.1418181818181816,1.336,-2.2981818181818183,-2.104,2.46,111.23043478260868,138.2,81.80909090909091,98.98,-39.22,-56.39090909090908,0.7162083936324167,0.5919615840021051,108955131599.41277,28978758058.690765,196202084552.9277,282418815505.9165,6.7705484187955545,167223326494.23694,0.0271959742259546,0.0420533655193223,0.0,0.217391304347826,0.5217391304347826,0.2608695652173913,0.00026,0.00026,exact,0.00026,1.0,-3.5850266520291822,-1.360435349415747,0.8306238482435263,36.052173913043475,273.62686956521736,-1.5336057102145124
bqx,Li24.0Nd24.0Te16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Nd"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Te"", ""value"": 6.0}]",2.592,3.44,1.3199999999999998,1.524,-2.12,-1.916,2.46,115.28,138.2,80.9,88.94000000000001,-49.25999999999998,-57.29999999999998,0.6435600578871202,0.5853835021707671,179324053869.3786,28978758058.690765,404841997585.4104,573134310881.3944,13.970301859226772,375863239526.7196,0.0424855439620994,0.0590879814504701,0.0,0.25,0.6,0.15,1e-10,1e-10,exact,1e-10,1.0,-10.0,-1.2410130246020263,1.1452057901070367,20.729999999999997,283.5888,-2.434421669028295
32j,Li56.0La24.0Hf16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}]",2.2516666666666665,3.44,1.0633333333333332,1.1800000000000002,-2.376666666666667,-2.26,2.46,109.65833333333332,138.2,81.11666666666666,100.18,-38.02,-57.08333333333333,0.7248914616497829,0.5869512783405693,93432436229.86864,28978758058.690765,157886114401.0465,204829942300.2331,5.44833957622612,128907356342.35574,0.0242055214830035,0.0373525108184676,0.0,0.2083333333333333,0.5,0.2916666666666667,0.00024,0.00024,exact,0.00024,1.0,-3.619788758288394,-1.3949875381894197,0.7362641678263984,40.30833333333333,269.75949999999995,-1.3817318513214496
8y4,Li52.8La23.0Y1.0Zr12.8Ta3.2O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.279279661016949,3.44,1.0785344827586207,1.2086,-2.3614655172413794,-2.2314,2.46,110.60690324858756,138.2,82.06232040229887,101.28458333333332,-36.91541666666666,-56.13767959770112,0.7328841051616016,0.5937939247633782,90222832166.03934,28978758058.690765,153578770897.77924,192154400921.27094,5.2997016154638406,124600012839.08849,0.0245881165659061,0.0374888748773467,0.0,0.211864406779661,0.5084745762711864,0.2796610169491525,0.000317,0.000317,exact,0.000317,1.0,-3.4989407377822483,-1.4022238776761398,0.7242514185808878,38.649152542372875,272.0929819915254,-1.3803198096877638
ucw,Li52.8La22.0Y2.0Zr12.8Ta3.2O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.279915254237288,3.44,1.079827586206897,1.2116,-2.3601724137931037,-2.2284,2.46,110.4849929378531,138.2,81.81429597701148,100.70916666666668,-37.49083333333331,-56.385704022988506,0.7287204534491077,0.5919992473010962,90549859044.5558,28978758058.690765,154244101443.72653,193697967787.86868,5.322660865290897,125265343385.03577,0.0246533012303757,0.0376401032989162,0.0,0.211864406779661,0.5084745762711864,0.2796610169491525,0.000436,0.000436,exact,0.000436,1.0,-3.360513510731414,-1.3972202924663288,0.7261287958693892,38.649152542372875,271.7930826271186,-1.3900937463655425
ff9,Li52.8La20.0Y4.0Zr12.8Ta3.2O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.281186440677966,3.44,1.0824137931034483,1.2175999999999998,-2.357586206896552,-2.2224000000000004,2.46,110.24117231638417,138.2,81.31824712643679,99.55833333333334,-38.64166666666665,-56.8817528735632,0.7203931500241197,0.5884098923765325,91203912801.58871,28978758058.690765,155574762535.62112,196785101521.06412,5.368579364945009,126596004476.93036,0.0247836705593149,0.0379425601420552,0.0,0.211864406779661,0.5084745762711864,0.2796610169491525,0.000226,0.000226,exact,0.000226,1.0,-3.6458915608525992,-1.3872270462683975,0.729859377768476,38.649152542372875,271.193283898305,-1.409738624054754
